!
! Generated by IES export
!
@FAULT HEADER, FALT, 80, 1
 X (EASTING)         ,  1,  1,  1,  1, 15,  7, 1e+030,            , 15,  7,  0
 Y (NORTHING)        ,  2,  2,  1, 16, 30,  7, 1e+030,            , 15,  7,  0
 SEG I.D.            ,  3, 35,  1, 31, 40,  7, 1e+030,            , 10,  1,  0
@
   1799773.5393    563404.0820         1                                        
   1799761.0434    563417.3533         1                                        
   1799751.2176    563429.1570         1                                        
   1799743.2887    563440.4255         1                                        
   1799737.1418    563451.3449         1                                        
   1799732.3241    563462.8251         1                                        
   1799728.3304    563475.9276         1                                        
   1799725.0842    563490.8861         1                                        
   1799722.4117    563508.4813         1                                        
   1799720.9923    563525.0920         1                                        
   1799720.7834    563541.5755         1                                        
   1799721.7611    563557.2601         1                                        
   1799723.9994    563573.1463         1                                        
   1799727.8121    563590.6108         1                                        
   1799733.0156    563608.2037         1                                        
   1799738.2182    563621.6114         1                                        
   1799745.2502    563636.2558         1                                        
   1799754.2721    563652.6742         1                                        
   1799779.3007    563695.7780         1                                        
   1799792.1191    563716.4253         1                                        
   1799804.4460    563734.8285         1                                        
   1799817.1463    563752.1804         1                                        
   1799829.8707    563767.9014         1                                        
   1799842.9977    563782.4435         1                                        
   1799857.5262    563796.9674         1                                        
   1799876.1201    563813.7774         1                                        
   1799896.7374    563830.6872         1                                        
   1799920.3076    563848.3913         1                                        
   1799943.9451    563864.7454         1                                        
   1799966.6615    563879.0137         1                                        
   1799990.3960    563892.5788         1                                        
   1800015.3090    563905.5104         1                                        
   1800039.8434    563917.0071         1                                        
   1800059.9028    563925.2709         1                                        
   1800082.8365    563933.7513         1                                        
   1800165.2940    563961.3005         1                                        
   1800220.9240    563978.9584         1                                        
   1800266.1315    563991.5789         1                                        
   1800301.9108    563999.8633         1                                        
   1800334.5182    564005.6881         1                                        
   1800353.7221    564007.4556         1                                        
   1800398.0705    564009.4859         1                                        
   1800418.3597    564011.8170         1                                        
   1800427.0106    564013.5151         1                                        
   1800435.0768    564015.6242         1                                        
   1800446.7453    564019.4094         1                                        
   1800458.2316    564023.6794         1                                        
   1800471.3495    564029.2651         1                                        
   1800483.8880    564035.3952         1                                        
   1800495.9331    564042.1339         1                                        
   1800506.3396    564048.8327         1                                        
   1800512.9385    564053.8619         1                                        
   1800519.9687    564059.8843         1                                        
   1800544.4742    564083.2894         1                                        
   1800554.8158    564092.3821         1                                        
   1800572.3992    564105.5934         1                                        
   1800592.7436    564119.3598         1                                        
   1800610.6598    564130.5793         1                                        
   1800632.1949    564143.3730         1                                        
   1800701.6225    564183.5832         1                                        
   1800729.8539    564199.2666         1                                        
   1800749.3103    564209.2874         1                                        
   1800767.4016    564217.8100         1                                        
   1800784.6515    564225.0801         1                                        
   1800801.2904    564231.1932         1                                        
   1800822.6672    564237.8470         1                                        
   1800844.2317    564243.6488         1                                        
   1800865.1809    564248.3795         1                                        
   1800885.6282    564252.0743         1                                        
   1800906.3716    564254.8166         1                                        
   1800929.4604    564256.7376         1                                        
   1800948.6233    564257.6739         1                                        
   1800964.4613    564257.5150         1                                        
   1800977.4014    564256.4085         1                                        
   1800990.1640    564254.2286         1                                        
   1801004.2516    564250.7391         1                                        
   1801020.4944    564245.7079         1                                        
   1801042.8312    564237.9272         1                                        
   1801051.2694    564234.6188         1                                        
   1801062.8953    564229.2127         1                                        
   1801074.9575    564222.6461         1                                        
   1801086.0831    564215.8361         1                                        
   1801098.2522    564207.7219         1                                        
   1801137.7886    564179.2852         1                                        
   1801152.5130    564169.1358         1                                        
   1801167.2776    564159.8693         1                                        
   1801180.9656    564152.3873         1                                        
   1801193.7258    564146.5531         1                                        
   1801206.2062    564142.0173         1                                        
   1801228.6621    564135.5877         1                                        
   1801249.0990    564130.9045         1                                        
   1801265.5659    564128.1616         1                                        
   1801294.8402    564124.7472         1                                        
   1801309.8879    564124.3811         1                                        
   1801322.8232    564125.6408         1                                        
   1801330.4057    564127.5253         1                                        
   1801338.5926    564130.7512         1                                        
   1801346.3727    564134.6527         1                                        
   1801365.8025    564145.3901         1                                        
   1801376.5535    564150.1864         1                                        
   1801401.1722    564157.3146         1                                        
   1801408.5057    564158.8024         1                                        
   1801414.8756    564159.4600         1                                        
   1801420.7109    564159.3065         1                                        
   1801426.3306    564158.2745         1                                        
   1801434.0244    564156.0286         1                                        
   1801441.0625    564153.1775         1                                        
   1801446.5123    564150.2138         1                                        
   1801450.9369    564146.9659         1                                        
   1801454.2619    564143.4888         1                                        
   1801456.4602    564139.8126         1                                        
   1801458.1338    564134.4831         1                                        
   1801458.9460    564128.3209         1                                        
   1801458.7807    564122.2137         1                                        
   1801457.6619    564117.0356         1                                        
   1801455.7917    564113.0184         1                                        
   1801452.8280    564108.5996         1                                        
   1801440.5187    564094.3511         1                                        
   1801429.2462    564084.4561         1                                        
   1801420.6438    564077.9003         1                                        
   1801415.5235    564074.5112         1                                        
   1801404.9801    564068.9304         1                                        
   1801376.0878    564055.9438         1                                        
   1801368.4379    564051.5069         1                                        
   1801360.5911    564045.8582         1                                        
   1801347.7008    564035.1531         1                                        
   1801335.0090    564022.9237         1                                        
   1801322.7816    564009.4383         1                                        
   1801313.1626    563996.9080         1                                        
   1801303.3927    563982.1632         1                                        
   1801287.9438    563956.7194         1                                        
   1801276.4477    563935.6463         1                                        
   1801264.5216    563909.7751         1                                        
   1801237.4001    563845.0135         1                                        
   1801229.1138    563827.5533         1                                        
   1801220.9025    563812.2264         1                                        
   1801199.5143    563777.0725         1                                        
   1801172.1557    563735.9434         1                                        
   1801152.6825    563708.3272         1                                        
   1801135.8763    563687.1088         1                                        
   1801119.7663    563669.5670         1                                        
   1801101.1758    563651.6392         1                                        
   1801082.0477    563635.2236         1                                        
   1801062.4890    563620.3549         1                                        
   1801042.4132    563606.9979         1                                        
   1801020.3688    563594.0663         1                                        
   1800995.9849    563581.3657         1                                        
   1800970.2518    563569.4038         1                                        
   1800948.7057    563560.4990         1                                        
   1800927.5088    563552.7751         1                                        
   1800906.7009    563546.2466         1                                        
   1800886.3120    563540.9227         1                                        
   1800865.5179    563536.6601         1                                        
   1800837.9385    563532.4420         1                                        
   1800817.2428    563530.2024         1                                        
   1800799.0530    563529.3501         1                                        
   1800781.1033    563529.9488         1                                        
   1800765.5792    563532.0810         1                                        
   1800751.8175    563535.5937         1                                        
   1800722.8345    563545.0004         1                                        
   1800710.1338    563548.5419         1                                        
   1800677.0695    563555.4799         1                                        
   1800646.5510    563560.6039         1                                        
   1800621.0381    563563.7138         1                                        
   1800596.8581    563565.4799         1                                        
   1800573.7684    563565.9149         1                                        
   1800551.9700    563565.0161         1                                        
   1800532.8168    563562.9324         1                                        
   1800511.5002    563559.4258         1                                        
   1800490.8290    563555.2187         1                                        
   1800442.1036    563544.4111         1                                        
   1800424.2746    563539.8416         1                                        
   1800384.1091    563527.9688         1                                        
   1800365.7527    563523.5632         1                                        
   1800347.9643    563520.9169         1                                        
   1800327.0950    563520.0241         1                                        
   1800312.6560    563520.2226         1                                        
   1800299.1146    563521.1211         1                                        
   1800286.3425    563522.7364         1                                        
   1800274.7951    563525.0083         1                                        
   1800266.7911    563527.5837         1                                        
   1800258.1913    563531.3945         1                                        
   1800249.1655    563536.2594         1                                        
   1800223.6567    563551.2313         1                                        
   1800215.5534    563555.2043         1                                        
   1800208.1386    563558.0874         1                                        
   1800199.1426    563560.3828         1                                        
   1800188.0858    563561.5825         1                                        
   1800175.9764    563561.9937         1                                        
   1800165.6779    563561.2588         1                                        
   1800156.7724    563559.2598         1                                        
   1800148.0512    563555.4649         1                                        
   1800139.0357    563549.6858         1                                        
   1800129.1777    563541.5568         1                                        
   1800107.3999    563520.6643         1                                        
   1800090.6579    563505.6983         1                                        
   1800078.0445    563492.8767         1                                        
   1800062.0082    563474.5297         1                                        
   1800024.0018    563428.0219         1                                        
   1800013.0272    563415.7292         1                                        
   1800002.6858    563405.1664         1                                        
   1799991.1385    563394.6939         1                                        
   1799957.6922    563367.1676         1                                        
   1799946.0448    563359.1788         1                                        
   1799935.3604    563353.8153         1                                        
   1799927.2468    563351.2071         1                                        
   1799917.8031    563349.4052         1                                        
   1799907.3978    563348.4841         1                                        
   1799895.8865    563348.4185         1                                        
   1799882.5210    563349.2626         1                                        
   1799869.5941    563350.8577         1                                        
   1799857.3642    563353.2619         1                                        
   1799845.4373    563356.4986         1                                        
   1799835.5363    563359.9258         1                                        
   1799826.1811    563363.8827         1                                        
   1799817.9433    563368.0852         1                                        
   1799809.7587    563373.0916         1                                        
   1799801.2239    563379.1697         1                                        
   1799792.4525    563386.2685         1                                        
   1799783.3383    563394.4704         1                                        
   1799773.5393    563404.0820         1                                        
   1827416.9177    575171.1707         2                                        
   1827427.9084    575185.7885         2                                        
   1827435.7884    575195.0529         2                                        
   1827442.9768    575202.0340         2                                        
   1827453.0942    575210.0411         2                                        
   1827463.2769    575216.6893         2                                        
   1827473.0105    575221.5207         2                                        
   1827482.5748    575224.6527         2                                        
   1827493.3909    575226.6745         2                                        
   1827501.0106    575227.2848         2                                        
   1827508.3569    575227.2062         2                                        
   1827514.1746    575226.5593         2                                        
   1827519.6495    575225.1120         2                                        
   1827529.4724    575220.6623         2                                        
   1827549.1406    575208.6274         2                                        
   1827557.7958    575204.1764         2                                        
   1827582.7098    575194.8404         2                                        
   1827591.2372    575192.3745         2                                        
   1827598.9298    575190.8096         2                                        
   1827606.0386    575190.0800         2                                        
   1827614.5742    575189.9485         2                                        
   1827622.9432    575190.4497         2                                        
   1827631.1957    575191.5554         2                                        
   1827639.1078    575193.2331         2                                        
   1827646.5400    575195.4505         2                                        
   1827653.3214    575198.1530         2                                        
   1827658.8637    575201.1369         2                                        
   1827665.6605    575205.9270         2                                        
   1827672.9724    575212.2968         2                                        
   1827714.2167    575253.2967         2                                        
   1827736.2517    575277.2959         2                                        
   1827782.2239    575329.8258         2                                        
   1827801.6595    575353.4816         2                                        
   1827822.6951    575380.3942         2                                        
   1827888.4957    575468.5629         2                                        
   1827912.0014    575499.3355         2                                        
   1827934.8113    575527.8016         2                                        
   1827956.2600    575552.9286         2                                        
   1827991.6535    575591.5983         2                                        
   1828017.7320    575618.7567         2                                        
   1828060.4804    575660.4637         2                                        
   1828071.4297    575670.4382         2                                        
   1828081.3965    575678.7623         2                                        
   1828092.3724    575686.8989         2                                        
   1828104.6027    575694.7238         2                                        
   1828118.5450    575702.6744         2                                        
   1828132.7419    575709.8195         2                                        
   1828146.5690    575715.8899         2                                        
   1828160.3597    575721.0756         2                                        
   1828174.0069    575725.3366         2                                        
   1828187.4005    575728.6385         2                                        
   1828196.6117    575730.2879         2                                        
   1828206.4516    575731.4854         2                                        
   1828228.7342    575732.6005         2                                        
   1828307.5771    575731.3964         2                                        
   1828326.3633    575730.3536         2                                        
   1828335.9009    575729.1413         2                                        
   1828344.7489    575727.4222         2                                        
   1828354.1607    575724.9459         2                                        
   1828364.2223    575721.6750         2                                        
   1828387.2553    575712.5183         2                                        
   1828411.1670    575702.1311         2                                        
   1828425.7314    575695.3032         2                                        
   1828449.8396    575682.7266         2                                        
   1828475.7442    575667.7000         2                                        
   1828504.1137    575649.8968         2                                        
   1828542.9568    575624.2950         2                                        
   1828572.1550    575604.1931         2                                        
   1828596.6361    575586.1424         2                                        
   1828617.0346    575569.8056         2                                        
   1828640.8443    575549.1134         2                                        
   1828660.6950    575530.2675         2                                        
   1828681.7925    575508.1012         2                                        
   1828697.5543    575489.8128         2                                        
   1828710.2629    575472.8498         2                                        
   1828721.6928    575454.8967         2                                        
   1828732.4525    575435.2335         2                                        
   1828742.8540    575413.1330         2                                        
   1828751.1383    575392.3877         2                                        
   1828756.5635    575375.5547         2                                        
   1828761.9020    575355.8444         2                                        
   1828781.6180    575271.2000         2                                        
   1828788.4717    575237.4541         2                                        
   1828794.1029    575205.4807         2                                        
   1828798.5829    575174.8728         2                                        
   1828801.9432    575145.4098         2                                        
   1828804.3973    575113.6364         2                                        
   1828805.7601    575078.1748         2                                        
   1828805.7552    575055.5113         2                                        
   1828804.4695    575035.5984         2                                        
   1828801.7186    575014.3290         2                                        
   1828797.4400    574991.3642         2                                        
   1828791.5550    574966.1367         2                                        
   1828783.1550    574934.7411         2                                        
   1828773.5182    574900.9737         2                                        
   1828764.3624    574872.1272         2                                        
   1828754.4470    574844.2512         2                                        
   1828743.9619    574818.0005         2                                        
   1828733.9287    574795.4859         2                                        
   1828722.8657    574772.9027         2                                        
   1828710.8202    574750.3479         2                                        
   1828697.8146    574727.8623         2                                        
   1828683.8761    574705.4941         2                                        
   1828669.0472    574683.3119         2                                        
   1828653.3716    574661.3809         2                                        
   1828636.9016    574639.7748         2                                        
   1828624.5853    574624.5535         2                                        
   1828611.4718    574609.3816         2                                        
   1828596.9997    574593.6054         2                                        
   1828580.9190    574576.9595         2                                        
   1828557.9825    574554.3121         2                                        
   1828512.3048    574510.5861         2                                        
   1828466.8927    574462.9116         2                                        
   1828451.1545    574447.0204         2                                        
   1828433.9408    574431.1203         2                                        
