# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_16
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806238.0000000000     579310.4375000000        738.8803100586       1298.8400878906
    1806238.0000000000     579460.6250000000        728.7672729492       1319.5964355469
    1806238.0000000000     579610.7500000000        718.6268310547       1340.3043212891
    1806238.0000000000     579760.9375000000        713.5136718750       1357.7253417969
    1806238.0000000000     579911.0000000000        721.0805664063       1344.2811279297
    1806238.0000000000     580061.1875000000        728.6472778320       1567.0548095703
    1806238.0000000000     580211.3125000000        736.2140502930       1638.3247070313
    1806238.0000000000     580361.4375000000        743.7808227539       1904.1525878906
    1806238.0000000000     580511.5625000000        751.3475341797       2080.1879882813
    1806238.0000000000     580661.7500000000        758.9146118164       2191.8952636719
    1806238.0000000000     580811.8125000000        766.4813842773       2220.9541015625
    1806238.0000000000     580962.0000000000        774.0480957031       2168.5187988281
    1806238.0000000000     581112.1250000000        781.6146850586       2241.4499511719
    1806238.0000000000     581262.2500000000        789.1814575195       2312.3808593750
    1806238.0000000000     581412.3750000000        796.7484741211       2383.3139648438
    1806238.0000000000     581562.5000000000        804.3150024414       2454.2451171875
    1806238.0000000000     581712.6250000000        811.8817138672       2525.1765136719
    1806238.0000000000     581862.7500000000        819.4487304688       2597.0053710938
    1806238.0000000000     582012.9375000000        827.0156860352       2718.7902832031
    1806238.0000000000     582163.0625000000        834.5824584961       2840.5756835938
    1806238.0000000000     582313.1875000000        842.1492309570       2961.9592285156
    1806238.0000000000     582463.3125000000        849.7160644531       3083.0625000000
    1806238.0000000000     582613.4375000000        857.2826538086       3257.5373535156
    1806238.0000000000     582763.6250000000        864.8494873047       3370.4179687500
    1806238.0000000000     582913.7500000000        867.9733276367       3439.5117187500
    1806238.0000000000     583063.8750000000        871.0971679688       3508.0871582031
    1806238.0000000000     583214.0000000000        874.2210693359       3548.3251953125
    1806238.0000000000     583364.1250000000        877.3448486328       3588.5617675781
