# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_21
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806238.0000000000     576758.1875000000        -32.9670372009       2916.9216308594
    1806238.0000000000     576908.3125000000        -19.7064857483       2860.3435058594
    1806238.0000000000     577058.4375000000         -6.4461083412       2803.7670898438
    1806238.0000000000     577208.5625000000          6.7641215324       2747.5314941406
    1806238.0000000000     577358.7500000000         17.1057376862       2710.8767089844
    1806238.0000000000     577508.8125000000         27.4474201202       2674.2243652344
    1806238.0000000000     577659.0000000000         37.7890129089       2637.5693359375
    1806238.0000000000     577809.1250000000         48.0811004639       2601.4614257813
    1806238.0000000000     577959.2500000000         55.5865936279       2593.4404296875
    1806238.0000000000     578109.4375000000         63.0465164185       2437.2343750000
    1806238.0000000000     578259.5000000000         67.9096298218       2216.6640625000
    1806238.0000000000     578409.6875000000         72.7215499878       1995.4274902344
    1806238.0000000000     578559.8125000000         74.6390762329       1736.3901367188
    1806238.0000000000     578709.9375000000         76.5015411377       1479.1427001953
    1806238.0000000000     578860.0625000000         75.0365676880       1324.9842529297
    1806238.0000000000     579010.1875000000         60.2581596375       1317.2727050781
    1806238.0000000000     579160.3750000000         48.4371299744       1278.0838623047
    1806238.0000000000     579310.4375000000         36.6160469055       1298.8400878906
    1806238.0000000000     579460.6250000000         24.7948799133       1319.5964355469
    1806238.0000000000     579610.7500000000         12.8434038162       1340.3043212891
    1806238.0000000000     579760.9375000000         -6.5755681992       1357.7253417969
    1806238.0000000000     579911.0000000000        -34.7561302185       1344.2811279297
    1806238.0000000000     580061.1875000000        -84.5256576538       1567.0548095703
    1806238.0000000000     580211.3125000000       -126.5322647095       1638.3247070313
    1806238.0000000000     580361.4375000000       -168.3957366943       1904.1525878906
