1140440.361904,889471.928701,-9735.740000
1148839.981040,878559.003934,-9557.590000
1152625.132096,874711.311993,-8487.540000
1146031.709319,888848.402720,-6989.430000
1132081.581379,907153.816897,-6721.730000
1163251.126976,874128.537910,-6184.320000
1174292.873927,878876.522606,-5388.550000
1174799.213726,875970.703890,-4941.430000
1155639.838777,890573.802442,-3478.300000
1199665.036699,874381.433393,-3461.000000
1136137.294952,916786.306161,-3267.000000
1180109.237642,876220.985665,-2901.200000
1149062.688472,898056.487696,-2688.550000
1138494.410010,918134.791218,-2655.300000
1154232.254936,895049.955472,-2646.000000
1146246.983690,918118.775437,-2069.400000
1176000.735430,898481.919414,-1980.000000
1149323.701567,917832.443669,-1857.150000
1153245.424076,918027.911034,-1464.400000
1159224.457136,920935.980222,-1045.100000
1099351.233270,894555.297399,-724.000000
