1158066.305821,852175.788244,9999999999.990000,1
1152493.704060,856406.504560,9999999999.990000,1
1145279.569524,862346.731863,9999999999.990000,1
1132684.460318,872930.082079,9999999999.990000,1
1123788.013552,880278.841093,9999999999.990000,1
1118802.924623,887064.994763,9999999999.990000,1
1115840.345323,892627.790731,9999999999.990000,1
1114836.515839,894067.945928,9999999999.990000,1
1114608.872406,893881.698655,9999999999.990000,1
1116536.112810,890437.214314,9999999999.990000,1
1119093.635031,885894.909938,9999999999.990000,1
1121810.935411,882367.994037,9999999999.990000,1
1123745.250378,879714.333824,9999999999.990000,1
1129914.267393,874762.804043,9999999999.990000,1
1135630.635997,869740.032459,9999999999.990000,1
1140789.592813,865550.793329,9999999999.990000,1
1148639.158344,859077.602024,9999999999.990000,1
1153312.877786,855382.287943,9999999999.990000,1
1157051.335304,852373.309456,9999999999.990000,1
1158066.305821,852175.788244,9999999999.990000,1
1150699.146186,890423.787315,9999999999.990000,2
1149381.040545,888674.129178,9999999999.990000,2
1145668.984197,883609.414470,9999999999.990000,2
1141765.122817,878769.923201,9999999999.990000,2
1138334.328080,874774.905143,9999999999.990000,2
1134516.060596,870689.579020,9999999999.990000,2
1134679.868459,871259.227703,9999999999.990000,2
1139924.777189,877259.375175,9999999999.990000,2
1143083.731245,880921.366680,9999999999.990000,2
1147122.712534,886299.968493,9999999999.990000,2
1149310.836901,889312.063208,9999999999.990000,2
1150484.186275,890715.890135,9999999999.990000,2
1150699.146186,890423.787315,9999999999.990000,2
1151595.668810,856764.148657,9999999999.990000,3
1152428.079463,857563.198004,9999999999.990000,3
1153323.881627,858398.350410,9999999999.990000,3
1154210.051031,859394.916741,9999999999.990000,3
1155470.547043,860642.933216,9999999999.990000,3
1156590.263059,861700.210679,9999999999.990000,3
1159650.497589,864773.419049,9999999999.990000,3
1161774.717703,866571.087984,9999999999.990000,3
1163024.480862,867924.079211,9999999999.990000,3
1164194.985268,868956.694338,9999999999.990000,3
1165103.482853,869745.464092,9999999999.990000,3
1166191.734622,870782.630623,9999999999.990000,3
1167281.434971,871978.432363,9999999999.990000,3
1168337.904337,872605.374620,9999999999.990000,3
1169084.029344,873174.150724,9999999999.990000,3
1169741.423444,873675.910527,9999999999.990000,3
1169382.079236,874041.864161,9999999999.990000,3
1168307.685146,873174.812718,9999999999.990000,3
1166838.123090,872077.659520,9999999999.990000,3
1165336.261286,870917.339867,9999999999.990000,3
1164345.502501,870133.120782,9999999999.990000,3
1163449.060478,869252.853966,9999999999.990000,3
1162331.110322,868438.062333,9999999999.990000,3
1159960.229223,865921.281484,9999999999.990000,3
1159066.108014,865294.828369,9999999999.990000,3
1156854.172884,862808.332592,9999999999.990000,3
1156030.697107,862072.818934,9999999999.990000,3
1154791.030348,860845.258438,9999999999.990000,3
1153415.109306,859391.818181,9999999999.990000,3
1152563.025264,858468.722598,9999999999.990000,3
1151441.360910,857241.484390,9999999999.990000,3
1151595.668810,856764.148657,9999999999.990000,3
1153017.664610,876486.778646,9999999999.990000,4
1153362.663332,876256.237468,9999999999.990000,4
1153778.706986,875941.269355,9999999999.990000,4
1155237.031913,875736.514747,9999999999.990000,4
1155819.450573,875696.001802,9999999999.990000,4
1156085.762709,875621.080424,9999999999.990000,4
1155212.226108,875640.990357,9999999999.990000,4
1153718.324430,875881.974413,9999999999.990000,4
1153040.512651,876366.883559,9999999999.990000,4
1153017.664610,876486.778646,9999999999.990000,4
1146704.828306,884947.219645,9999999999.990000,5
1149841.364731,882571.847378,9999999999.990000,5
1151040.010030,881447.857720,9999999999.990000,5
1151669.196347,880879.607022,9999999999.990000,5
1152369.427400,880226.928962,9999999999.990000,5
1153011.122889,879718.408328,9999999999.990000,5
1153759.222542,879065.294869,9999999999.990000,5
1154590.225040,878315.677361,9999999999.990000,5
1155459.196001,877793.121105,9999999999.990000,5
1156160.725502,877284.055139,9999999999.990000,5
1157969.814226,876166.479518,9999999999.990000,5
1159049.844584,875163.251119,9999999999.990000,5
1160607.382534,874024.022034,9999999999.990000,5
1165931.510956,870473.353753,9999999999.990000,5
1165072.110535,870708.217430,9999999999.990000,5
1160391.636972,873990.078878,9999999999.990000,5
1158799.284088,875249.311319,9999999999.990000,5
1158098.956157,875890.023930,9999999999.990000,5
1157349.993975,876447.397360,9999999999.990000,5
1156148.431309,877248.260617,9999999999.990000,5
1155113.435654,877939.889444,9999999999.990000,5
1154327.259863,878353.973771,9999999999.990000,5
1153473.300192,879211.518776,9999999999.990000,5
1151834.028040,880578.888929,9999999999.990000,5
1150623.417911,881702.987335,9999999999.990000,5
1149542.602625,882622.435947,9999999999.990000,5
1146594.386037,884766.879664,9999999999.990000,5
1146704.828306,884947.219645,9999999999.990000,5
1147934.326096,877971.637982,9999999999.990000,6
1149327.239188,878242.193334,9999999999.990000,6
1150627.759229,878411.733333,9999999999.990000,6
1151932.535469,878585.449560,9999999999.990000,6
1154404.798465,878931.669495,9999999999.990000,6
1156444.530949,879164.340705,9999999999.990000,6
1157526.436596,879963.968360,9999999999.990000,6
1158746.119660,880566.953645,9999999999.990000,6
