1149928.831363,877961.422474,9999999999.990000,1
1151168.741164,876928.164307,9999999999.990000,1
1153146.692513,875083.060436,9999999999.990000,1
1155390.338820,872573.719172,9999999999.990000,1
1157146.877705,868145.469883,9999999999.990000,1
1156394.075325,869592.031318,9999999999.990000,1
1155257.491341,872573.719172,9999999999.990000,1
1153102.410020,874994.495451,9999999999.990000,1
1151153.980333,876839.599321,9999999999.990000,1
1149928.831363,877961.422474,9999999999.990000,1
1146076.254481,887275.506813,9999999999.990000,2
1148305.139957,886478.421941,9999999999.990000,2
1150032.157180,885740.380393,9999999999.990000,2
1148334.661619,886330.813631,9999999999.990000,2
1146076.254481,887275.506813,9999999999.990000,2
1159287.198194,889356.783979,9999999999.990000,3
1161147.062896,887113.137672,9999999999.990000,3
1162992.166766,883127.713312,9999999999.990000,3
1161117.541234,886729.356067,9999999999.990000,3
1159287.198194,889356.783979,9999999999.990000,3
1150696.394573,893312.686677,9999999999.990000,4
1156157.902030,888308.764980,9999999999.990000,4
1160290.934700,882832.496693,9999999999.990000,4
1160999.454586,881592.586892,9999999999.990000,4
1166032.897945,877252.902588,9999999999.990000,4
1167774.675999,874507.388029,9999999999.990000,4
1165900.050466,877164.337602,9999999999.990000,4
1160955.172093,881504.021906,9999999999.990000,4
1160054.761405,882862.018355,9999999999.990000,4
1156025.054551,888294.004149,9999999999.990000,4
1150696.394573,893312.686677,9999999999.990000,4
1148423.226605,889858.652232,9999999999.990000,5
1150622.590418,887895.461713,9999999999.990000,5
1155803.642087,883363.886607,9999999999.990000,5
1160896.128770,878374.725741,9999999999.990000,5
1165885.289635,873105.109087,9999999999.990000,5
1168232.261759,870167.703725,9999999999.990000,5
1166032.897945,873119.869918,9999999999.990000,5
1162180.321063,877548.119207,9999999999.990000,5
1156497.401142,883024.387495,9999999999.990000,5
1150578.307925,888175.917502,9999999999.990000,5
1148423.226605,889858.652232,9999999999.990000,5
