1158655.042192,852648.607559,9999999999.990000,1
1153082.439973,856879.332127,9999999999.990000,1
1145868.305256,862819.570467,9999999999.990000,1
1133273.195919,873402.940122,9999999999.990000,1
1124376.748941,880751.712773,9999999999.990000,1
1119391.662291,887537.876133,9999999999.990000,1
1116429.085722,893100.679036,9999999999.990000,1
1115425.256763,894540.836242,9999999999.990000,1
1115197.612987,894354.589030,9999999999.990000,1
1117124.851772,890910.100312,9999999999.990000,1
1119682.371870,886367.790149,9999999999.990000,1
1122399.671163,882840.869098,9999999999.990000,1
1124333.985226,880187.205110,9999999999.990000,1
1130503.002519,875235.665983,9999999999.990000,1
1136219.370987,870212.885407,9999999999.990000,1
1141378.327988,866023.638426,9999999999.990000,1
1149227.893708,859550.435103,9999999999.990000,1
1153901.613404,855855.113988,9999999999.990000,1
1157640.071077,852846.129836,9999999999.990000,1
1158655.042192,852648.607559,9999999999.990000,1
1149370.007788,889595.723676,9999999999.990000,2
1146572.579722,885830.223260,9999999999.990000,2
1145202.406413,883932.446852,9999999999.990000,2
1141298.546745,879092.950332,9999999999.990000,2
1137867.753321,875097.927784,9999999999.990000,2
1134583.268153,871563.427980,9999999999.990000,2
1134740.032076,872239.872500,9999999999.990000,2
1139458.201351,877582.400204,9999999999.990000,2
1142617.154210,881244.395835,9999999999.990000,2
1146656.133450,886623.003262,9999999999.990000,2
1147640.421852,887931.571653,9999999999.990000,2
1148821.140599,889509.360212,9999999999.990000,2
1149370.007788,889595.723676,9999999999.990000,2
1130940.136997,883055.059047,9999999999.990000,3
1134555.548728,881285.549620,9999999999.990000,3
1136177.390890,880218.270089,9999999999.990000,3
1138659.668488,878274.807479,9999999999.990000,3
1141276.117545,876619.583577,9999999999.990000,3
1142869.237836,875289.409660,9999999999.990000,3
1144904.168354,873349.994003,9999999999.990000,3
1147644.259365,870825.261072,9999999999.990000,3
1149862.867642,868831.546083,9999999999.990000,3
1151792.508584,866893.082768,9999999999.990000,3
1154507.189617,864473.830889,9999999999.990000,3
1157091.726933,862213.643094,9999999999.990000,3
1159442.792019,860323.970464,9999999999.990000,3
1161950.994646,858353.922670,9999999999.990000,3
1161059.751502,858730.427050,9999999999.990000,3
1158159.980039,861046.114710,9999999999.990000,3
1155888.083231,862961.378725,9999999999.990000,3
