!
! Generated by IES export
!
@FAULT HEADER, FALT, 80, 1
 X (EASTING)         ,  1,  1,  1,  1, 15,  7, 1e+030,            , 15,  7,  0
 Y (NORTHING)        ,  2,  2,  1, 16, 30,  7, 1e+030,            , 15,  7,  0
 SEG I.D.            ,  3, 35,  1, 31, 40,  7, 1e+030,            , 10,  1,  0
@
   1998637.9160    606013.0994         1                                        
   1998775.1972    605915.0682         1                                        
   1998892.0097    605831.7323         1                                        
   1999131.6972    605660.3573         1                                        
   1999614.4628    605315.5057         1                                        
   1999790.9941    605189.3651         1                                        
   1999937.7285    605084.5369         1                                        
   1999943.7128    605080.3026         1                                        
   1999589.2910    604585.4119         1                                        
   1999525.6503    604496.2557         1                                        
   1999163.4785    603990.2869         1                                        
   1998995.9941    603756.7401         1                                        
   1999069.6347    603705.3807         1                                        
   1999346.5253    603513.2010         1                                        
   1999292.8066    603438.0838         1                                        
   1999017.8535    603054.8494         1                                        
   1998959.3691    602975.7010         1                                        
   1998864.4316    602845.2635         1                                        
   1998432.2441    602255.0604         1                                        
   1998369.2753    602169.0135         1                                        
   1998173.5253    601902.0135         1                                        
   1998055.1347    601736.2010         1                                        
   1998003.1191    601662.5604         1                                        
   1997787.9628    601356.0994         1                                        
   1997582.6347    601063.9510         1                                        
   1997213.1347    600538.1463         1                                        
   1997204.2441    600525.6151         1                                        
   1997161.9160    600465.4901         1                                        
   1997041.6660    600294.6229         1                                        
   1996919.0097    600122.0916         1                                        
   1996805.6503    600088.9979         1                                        
   1996652.7285    600044.3963         1                                        
   1996600.1347    600029.0994         1                                        
   1996543.4160    600012.8026         1                                        
   1996448.4472    599985.3026         1                                        
   1995961.3378    599844.7791         1                                        
   1995845.6191    599819.3104         1                                        
   1995480.2285    599739.0526         1                                        
   1995357.0878    599711.9198         1                                        
   1995199.4628    599651.5135         1                                        
   1995092.4316    599610.4823         1                                        
   1995045.1503    599592.3416         1                                        
   1994541.7597    599398.8026         1                                        
   1994412.9785    599349.3573         1                                        
   1994408.0878    599347.6619         1                                        
   1994372.7597    599335.0526         1                                        
   1994280.9785    599302.2869         1                                        
   1993644.3847    599075.0369         1                                        
   1993624.9160    599068.1073         1                                        
   1993602.3222    599057.3416         1                                        
   1993360.6347    598943.2791         1                                        
   1993350.1503    598938.2791         1                                        
   1993248.9628    598890.5604         1                                        
   1993191.9316    598855.5916         1                                        
   1992962.5410    598740.6619         1                                        
   1992707.4941    598612.7791         1                                        
   1992645.7910    598581.7948         1                                        
   1992263.2597    598433.3885         1                                        
   1992248.9785    598427.8416         1                                        
   1992119.3378    598403.1229         1                                        
   1991825.4785    598347.1698         1                                        
   1991752.0722    598338.6229         1                                        
   1991625.3378    598323.9588         1                                        
   1991488.2441    598308.1229         1                                        
   1991474.6191    598306.5760         1                                        
   1991157.4316    598269.9041         1                                        
   1990756.4472    598268.9510         1                                        
   1990659.4628    598268.6151         1                                        
   1990545.4472    598268.2557         1                                        
   1990053.5878    598160.3260         1                                        
   1989875.4941    598132.9432         1                                        
   1989806.8222    598122.2791         1                                        
   1989779.2910    598114.3494         1                                        
   1989772.9941    598112.5526         1                                        
   1989511.8222    598037.3260         1                                        
   1989391.3691    597999.5291         1                                        
   1989244.9941    597953.5838         1                                        
   1989125.2753    597916.0369         1                                        
   1988869.3847    597873.1932         1                                        
   1988806.9472    597862.6932         1                                        
   1988719.3535    597847.9823         1                                        
   1988537.1972    597798.4198         1                                        
   1988383.9472    597756.5838         1                                        
   1988121.0253    597655.5448         1                                        
   1988034.7597    597622.4041         1                                        
   1987897.5878    597529.0448         1                                        
   1987887.6660    597512.7713         1                                        
   1987884.7910    597509.8807         1                                        
   1987868.6816    597492.7401         1                                        
   1987808.6660    597395.1541         1                                        
   1987759.1035    597272.2323         1                                        
   1987734.5097    597183.3338         1                                        
   1987723.4316    597143.0057         1                                        
   1987716.4785    597084.5135         1                                        
   1987705.1503    596989.5604         1                                        
   1987632.9941    596897.3416         1                                        
   1987578.8847    596817.2869         1                                        
   1987506.1035    596760.5916         1                                        
   1987414.7753    596689.2713         1                                        
   1987398.2441    596680.9510         1                                        
   1987297.9628    596630.5604         1                                        
   1987203.6816    596598.4198         1                                        
   1987174.5878    596588.4823         1                                        
   1987011.2753    596521.4354         1                                        
   1986960.6347    596495.7401         1                                        
   1986871.5097    596450.5448         1                                        
   1986696.5253    596388.3182         1                                        
