!
!  ZMap (postfix .DAT) :
!
@ 1000 HEADER                ,      GRID,         3 
           15,          99999, ,         7,           1
      3,     3,         1833730,        1850330,         565911,         569041
   0.   ,   0.   ,   0.
@
 9.9999000e+004 3.0700000e+002 9.9999000e+004
 3.1300000e+002 9.9999000e+004 9.9999000e+004
 9.9999000e+004 9.9999000e+004 2.2100000e+002
