# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	09_WEST_SURF_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1794011.1250000000     602728.6250000000       -249.6067504883       -249.6067504883
    1806237.5000000000     579758.2500000000       -445.4309387207       -445.4309387207
    1806237.5000000000     579608.1250000000       -446.1943359375       -446.1943359375
    1806237.5000000000     579458.0000000000       -447.8396301270       -447.8396301270
    1806237.5000000000     579307.8750000000       -448.9215087891       -448.9215087891
    1806237.5000000000     579157.7500000000       -449.2432250977       -449.2432250977
    1806237.5000000000     579007.5625000000       -448.0520629883       -448.0520629883
    1806237.5000000000     578857.4375000000       -444.8342285156       -444.8342285156
    1806237.5000000000     578707.3125000000       -431.5420227051       -431.5420227051
    1806237.5000000000     578557.1875000000       -404.8519287109       -404.8519287109
    1806237.5000000000     578407.0625000000       -389.3534240723       -389.3534240723
    1806237.5000000000     578256.9375000000       -388.6314086914       -388.6314086914
    1806237.5000000000     578106.8125000000       -386.3218383789       -386.3218383789
    1806237.5000000000     577956.6875000000       -381.9315185547       -381.9315185547
    1806237.5000000000     577806.5000000000       -379.1297912598       -379.1297912598
    1806237.5000000000     577656.3750000000       -378.3957824707       -378.3957824707
    1806237.5000000000     577506.2500000000       -376.1789245605       -376.1789245605
    1806237.5000000000     577356.1250000000       -372.0461730957       -372.0461730957
    1806237.5000000000     577206.0000000000       -368.3106689453       -368.3106689453
    1806237.5000000000     577055.8750000000       -365.0848693848       -365.0848693848
    1806237.5000000000     576905.7500000000       -363.8102111816       -363.8102111816
    1806237.5000000000     576755.5625000000       -365.0207824707       -365.0207824707
    1806237.5000000000     576605.4375000000       -365.7697143555       -365.7697143555
    1806237.5000000000     576455.3125000000       -365.9350585938       -365.9350585938
    1806237.5000000000     576305.1875000000       -363.8829650879       -363.8829650879
    1806237.5000000000     576155.0625000000       -359.0467224121       -359.0467224121
    1806237.5000000000     576004.9375000000       -359.8439025879       -359.8439025879
    1806237.5000000000     575854.8125000000       -367.6631469727       -367.6631469727
    1806237.5000000000     575716.6250000000       -370.9519958496       -370.9519958496
    1806244.1250000000     575715.5625000000       -370.7278442383       -370.7278442383
    1806308.1250000000     575704.6875000000       -368.1547241211       -368.1547241211
    1806394.2500000000     575690.0625000000       -364.9281616211       -364.9281616211
    1806544.5000000000     575664.5625000000       -366.3791809082       -366.3791809082
    1806694.7500000000     575639.0625000000       -368.8340759277       -368.8340759277
    1806845.0000000000     575613.6250000000       -371.9062194824       -371.9062194824
    1806995.1250000000     575588.1250000000       -375.2233886719       -375.2233886719
    1807145.3750000000     575562.6250000000       -371.5815429688       -371.5815429688
    1807193.1250000000     575554.5000000000       -369.7219543457       -369.7219543457
    1807295.6250000000     575537.1250000000       -365.5570373535       -365.5570373535
    1807445.7500000000     575511.6875000000       -368.5139465332       -368.5139465332
    1807596.0000000000     575486.1875000000       -374.3143615723       -374.3143615723
    1807746.2500000000     575460.6875000000       -375.2664794922       -375.2664794922
    1807896.3750000000     575435.2500000000       -375.5789489746       -375.5789489746
    1808046.6250000000     575409.7500000000       -376.8985595703       -376.8985595703
    1808078.1250000000     575404.3750000000       -377.1740112305       -377.1740112305
    1808196.8750000000     575384.2500000000       -378.1104736328       -378.1104736328
    1808347.1250000000     575358.7500000000       -374.8446044922       -374.8446044922
