# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1790021.2500000000     606574.6250000000       2007.9254150391       2007.9254150391
    1790171.3750000000     606539.9375000000       2032.7871093750       2032.7871093750
    1790321.6250000000     606505.3125000000       2049.7519531250       2049.7519531250
    1790422.8750000000     606481.9375000000       2053.0998535156       2053.0998535156
    1790471.8750000000     606470.6250000000       2054.7143554688       2054.7143554688
    1790622.0000000000     606435.9375000000       2056.7412109375       2056.7412109375
    1790645.7500000000     606430.5000000000       2057.5708007813       2057.5708007813
    1790735.5000000000     606331.8125000000       2092.1818847656       2092.1818847656
    1790772.2500000000     606291.3750000000       2105.7817382813       2105.7817382813
    1790872.0000000000     606181.6875000000       2148.4895019531       2148.4895019531
    1790922.5000000000     606126.1250000000       2166.2619628906       2166.2619628906
    1791008.5000000000     606031.5000000000       2199.2734375000       2199.2734375000
    1791072.6250000000     605960.9375000000       2221.8527832031       2221.8527832031
    1791145.0000000000     605881.3750000000       2245.9479980469       2245.9479980469
    1791222.8750000000     605795.6875000000       2261.6394042969       2261.6394042969
    1791281.5000000000     605731.2500000000       2272.1286621094       2272.1286621094
    1791373.1250000000     605630.4375000000       2284.5617675781       2284.5617675781
    1791417.8750000000     605581.1250000000       2291.4511718750       2291.4511718750
    1791523.3750000000     605465.1875000000       2304.9499511719       2304.9499511719
    1791554.3750000000     605431.0000000000       2309.7702636719       2309.7702636719
    1791673.5000000000     605300.0000000000       2326.9084472656       2326.9084472656
    1791690.8750000000     605280.8750000000       2330.0847167969       2330.0847167969
    1791823.7500000000     605134.7500000000       2352.8090820313       2352.8090820313
    1791827.3750000000     605130.7500000000       2353.4702148438       2353.4702148438
    1791963.8750000000     604980.6250000000       2374.4003906250       2374.4003906250
    1791974.0000000000     604969.5000000000       2375.5766601563       2375.5766601563
    1792100.3750000000     604830.4375000000       2385.1245117188       2385.1245117188
    1792124.1250000000     604804.2500000000       2386.3203125000       2386.3203125000
    1792236.8750000000     604680.3125000000       2389.5322265625       2389.5322265625
    1792274.3750000000     604639.0625000000       2390.6721191406       2390.6721191406
    1792373.3750000000     604530.1875000000       2392.8112792969       2392.8112792969
    1792424.6250000000     604473.8125000000       2394.3991699219       2394.3991699219
