# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	05_WEST_LUIS__700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1785292.0000000000     607651.5000000000       -297.4222106934       -297.4222106934
    1785364.6250000000     607637.0000000000       -295.7004394531       -295.7004394531
    1785514.8750000000     607606.9375000000       -275.0197448730       -275.0197448730
    1785665.0000000000     607576.8750000000       -264.3540954590       -264.3540954590
    1785761.6250000000     607557.5625000000       -251.0456085205       -251.0456085205
    1785815.2500000000     607545.1875000000       -244.8276672363       -244.8276672363
    1785868.7500000000     607532.8750000000       -237.5378875732       -237.5378875732
    1785965.5000000000     607510.5625000000       -220.8540802002       -220.8540802002
    1786115.7500000000     607475.8750000000       -182.3719940186       -182.3719940186
    1786265.8750000000     607441.2500000000       -139.9365081787       -139.9365081787
    1786416.1250000000     607406.5625000000       -105.3181991577       -105.3181991577
    1786519.3750000000     607382.7500000000        -80.0616455078        -80.0616455078
    1786566.3750000000     607371.8750000000        -70.1835861206        -70.1835861206
    1786716.5000000000     607337.2500000000        -48.3072776794        -48.3072776794
    1786866.7500000000     607302.5625000000        -22.8311939240        -22.8311939240
    1787017.0000000000     607267.8750000000          0.4233622253          0.4233622253
    1787167.1250000000     607233.2500000000         21.1941013336         21.1941013336
    1787170.0000000000     607232.6250000000         21.4599609375         21.4599609375
    1787317.3750000000     607198.5625000000         34.3066482544         34.3066482544
    1787467.6250000000     607163.9375000000         41.6157684326         41.6157684326
    1787617.7500000000     607129.2500000000         45.5685234070         45.5685234070
    1787768.0000000000     607094.5625000000         50.8458824158         50.8458824158
    1787820.5000000000     607082.4375000000         54.8287963867         54.8287963867
    1787918.2500000000     607059.9375000000         62.6834678650         62.6834678650
    1788068.5000000000     607025.2500000000         84.6020278931         84.6020278931
    1788218.6250000000     606990.5625000000        118.5844268799        118.5844268799
    1788368.8750000000     606955.9375000000        166.5267944336        166.5267944336
    1788471.1250000000     606932.3125000000        207.4990692139        207.4990692139
    1788519.1250000000     606921.2500000000        226.9795684814        226.9795684814
    1788669.2500000000     606886.5625000000        294.7852783203        294.7852783203
    1788819.5000000000     606851.9375000000        363.0624084473        363.0624084473
    1788969.7500000000     606817.2500000000        425.9253845215        425.9253845215
    1789119.8750000000     606782.6250000000        477.3839111328        477.3839111328
    1789121.6250000000     606782.1875000000        477.8227539063        477.8227539063
    1789270.1250000000     606747.9375000000        512.1577758789        512.1577758789
    1789420.3750000000     606713.2500000000        533.0361328125        533.0361328125
    1789570.6250000000     606678.6250000000        545.9043579102        545.9043579102
    1789720.7500000000     606643.9375000000        557.4327392578        557.4327392578
    1789772.2500000000     606632.0625000000        562.4860839844        562.4860839844
    1789871.0000000000     606609.2500000000        572.0737915039        572.0737915039
    1790021.2500000000     606574.6250000000        593.9746704102        593.9746704102
    1790171.3750000000     606539.9375000000        623.5549926758        623.5549926758
    1790321.6250000000     606505.3125000000        664.9556884766        664.9556884766
    1790422.8750000000     606481.9375000000        687.0507202148        687.0507202148
    1790471.8750000000     606470.6250000000        696.9286499023        696.9286499023
    1790622.0000000000     606435.9375000000        718.8615722656        718.8615722656
    1790645.7500000000     606430.5000000000        719.8433837891        719.8433837891
    1790735.5000000000     606331.8125000000        724.3507080078        724.3507080078
    1790772.2500000000     606291.3750000000        725.9481811523        725.9481811523
    1790872.0000000000     606181.6875000000        727.7569580078        727.7569580078
    1790922.5000000000     606126.1250000000        730.0633544922        730.0633544922
    1791008.5000000000     606031.5000000000        734.2711181641        734.2711181641
    1791072.6250000000     605960.9375000000        736.6139526367        736.6139526367
    1791145.0000000000     605881.3750000000        739.0345458984        739.0345458984
    1791222.8750000000     605795.6875000000        741.5534057617        741.5534057617
    1791281.5000000000     605731.2500000000        744.6058349609        744.6058349609
    1791373.1250000000     605630.4375000000        752.0445556641        752.0445556641
    1791417.8750000000     605581.1250000000        756.4951782227        756.4951782227
    1791523.3750000000     605465.1875000000        767.2495117188        767.2495117188
    1791554.3750000000     605431.0000000000        770.8307495117        770.8307495117
    1791673.5000000000     605300.0000000000        783.1089477539        783.1089477539
    1791690.8750000000     605280.8750000000        784.8568115234        784.8568115234
    1791823.7500000000     605134.7500000000        797.4326782227        797.4326782227
    1791827.3750000000     605130.7500000000        797.7927856445        797.7927856445
    1791963.8750000000     604980.6250000000        812.5263061523        812.5263061523
    1791974.0000000000     604969.5000000000        813.7165527344        813.7165527344
    1792100.3750000000     604830.4375000000        827.1739501953        827.1739501953
    1792124.1250000000     604804.2500000000        829.6497802734        829.6497802734
    1792236.8750000000     604680.3125000000        840.8090209961        840.8090209961
    1792274.3750000000     604639.0625000000        844.8985595703        844.8985595703
    1792373.3750000000     604530.1875000000        855.5139160156        855.5139160156
    1792424.6250000000     604473.8125000000        860.4534301758        860.4534301758
    1792509.7500000000     604380.0625000000        868.3525390625        868.3525390625
    1792574.7500000000     604308.5625000000        874.2603149414        874.2603149414
    1792646.2500000000     604229.9375000000        880.9202880859        880.9202880859
    1792725.0000000000     604143.3125000000        888.2523803711        888.2523803711
    1792782.7500000000     604079.8125000000        893.7129516602        893.7129516602
    1792875.2500000000     603978.1250000000        902.2073364258        902.2073364258
    1792919.2500000000     603929.6875000000        906.3612670898        906.3612670898
    1793025.5000000000     603812.8750000000        916.0966796875        916.0966796875
    1793055.7500000000     603779.5625000000        918.9443359375        918.9443359375
    1793175.6250000000     603647.6250000000        929.0101318359        929.0101318359
    1793192.2500000000     603629.3750000000        930.4747314453        930.4747314453
    1793325.8750000000     603482.4375000000        941.7213745117        941.7213745117
    1793328.7500000000     603479.2500000000        941.9944458008        941.9944458008
    1793465.2500000000     603329.1250000000        955.5035400391        955.5035400391
    1793476.1250000000     603317.1875000000        956.6152343750        956.6152343750
    1793601.6250000000     603179.0000000000        971.5606689453        971.5606689453
    1793626.2500000000     603151.9375000000        974.5599975586        974.5599975586
    1793738.1250000000     603028.8750000000        990.0032958984        990.0032958984
    1793776.5000000000     602986.6875000000        995.0003662109        995.0003662109
    1793874.6250000000     602878.7500000000       1007.8764648438       1007.8764648438
    1793926.7500000000     602821.5000000000       1014.0633544922       1014.0633544922
    1794011.1250000000     602728.6250000000       1023.1362304688       1023.1362304688
    1794076.8750000000     602656.2500000000       1029.6254882813       1029.6254882813
    1794147.6250000000     602578.5000000000       1036.5422363281       1036.5422363281
    1794227.1250000000     602491.0000000000       1043.9086914063       1043.9086914063
    1794284.1250000000     602428.3125000000       1049.3873291016       1049.3873291016
    1794377.3750000000     602325.7500000000       1059.2838134766       1059.2838134766
    1794420.6250000000     602278.1875000000       1064.3848876953       1064.3848876953
    1794527.5000000000     602160.5625000000       1079.0986328125       1079.0986328125
    1794557.1250000000     602128.0625000000       1083.7952880859       1083.7952880859
    1794677.7500000000     601995.3125000000       1103.8856201172       1103.8856201172
    1794693.5000000000     601977.9375000000       1106.6975097656       1106.6975097656
    1794828.0000000000     601830.0625000000       1135.2473144531       1135.2473144531
    1794830.0000000000     601827.8125000000       1135.7071533203       1135.7071533203
    1794966.5000000000     601677.6875000000       1167.1196289063       1167.1196289063
    1794978.2500000000     601664.8125000000       1170.3050537109       1170.3050537109
    1795103.0000000000     601527.5625000000       1200.0222167969       1200.0222167969
    1795128.3750000000     601499.6250000000       1205.4344482422       1205.4344482422
    1795239.5000000000     601377.4375000000       1221.4239501953       1221.4239501953
    1795278.6250000000     601334.3750000000       1225.0375976563       1225.0375976563
    1795376.0000000000     601227.2500000000       1237.0183105469       1237.0183105469
    1795428.8750000000     601169.1250000000       1246.2541503906       1246.2541503906
    1795512.5000000000     601077.1250000000       1248.9199218750       1248.9199218750
    1795579.0000000000     601003.9375000000       1250.5809326172       1250.5809326172
    1795649.0000000000     600927.0000000000       1250.7576904297       1250.7576904297
    1795729.2500000000     600838.6875000000       1252.4819335938       1252.4819335938
    1795785.3750000000     600776.8750000000       1257.5222167969       1257.5222167969
    1795879.5000000000     600673.4375000000       1270.8779296875       1270.8779296875
    1795921.8750000000     600626.7500000000       1276.3776855469       1276.3776855469
    1796029.6250000000     600508.1875000000       1287.2900390625       1287.2900390625
    1796058.3750000000     600476.6250000000       1289.5131835938       1289.5131835938
    1796179.8750000000     600343.0000000000       1299.3444824219       1299.3444824219
    1796194.8750000000     600326.5000000000       1300.2718505859       1300.2718505859
    1796281.3750000000     600231.3750000000       1297.5373535156       1297.5373535156
    1796323.0000000000     600176.3125000000       1297.2265625000       1297.2265625000
    1796330.1250000000     600167.0000000000       1297.1977539063       1297.1977539063
    1796436.7500000000     600026.1875000000       1298.1992187500       1298.1992187500
    1796480.3750000000     599968.5625000000       1298.6602783203       1298.6602783203
    1796550.3750000000     599876.0625000000       1299.3229980469       1299.3229980469
    1796630.5000000000     599770.1875000000       1300.2722167969       1300.2722167969
    1796664.0000000000     599725.9375000000       1300.6679687500       1300.6679687500
    1796777.7500000000     599575.8125000000       1303.1660156250       1303.1660156250
    1796780.7500000000     599571.8125000000       1303.2598876953       1303.2598876953
    1796891.3750000000     599425.6875000000       1306.4163818359       1306.4163818359
    1796931.0000000000     599373.3750000000       1308.3963623047       1308.3963623047
    1797005.0000000000     599275.5625000000       1310.5833740234       1310.5833740234
    1797081.1250000000     599175.0000000000       1313.7742919922       1313.7742919922
    1797118.7500000000     599125.4375000000       1314.6834716797       1314.6834716797
    1797231.3750000000     598976.6250000000       1318.0467529297       1318.0467529297
    1797232.3750000000     598975.2500000000       1318.0479736328       1318.0479736328
    1797346.1250000000     598825.1250000000       1317.4196777344       1317.4196777344
    1797381.6250000000     598778.2500000000       1316.1278076172       1316.1278076172
    1797459.7500000000     598675.0000000000       1311.1712646484       1311.1712646484
    1797531.7500000000     598579.8125000000       1306.5416259766       1306.5416259766
    1797573.3750000000     598524.8750000000       1303.8024902344       1303.8024902344
    1797682.0000000000     598381.4375000000       1295.9851074219       1295.9851074219
    1797687.1250000000     598374.7500000000       1295.5856933594       1295.5856933594
    1797800.7500000000     598224.6250000000       1283.4644775391       1283.4644775391
    1797832.2500000000     598183.0625000000       1280.2193603516       1280.2193603516
    1797914.3750000000     598074.5000000000       1270.8493652344       1270.8493652344
    1797982.3750000000     597984.6250000000       1261.9925537109       1261.9925537109
    1798028.1250000000     597924.3750000000       1257.1413574219       1257.1413574219
    1798132.6250000000     597786.2500000000       1246.1634521484       1246.1634521484
    1798141.7500000000     597774.1875000000       1245.4552001953       1245.4552001953
    1798255.5000000000     597624.0625000000       1236.6726074219       1236.6726074219
    1798282.8750000000     597587.8750000000       1234.4720458984       1234.4720458984
    1798369.1250000000     597473.9375000000       1231.1936035156       1231.1936035156
    1798433.1250000000     597389.5000000000       1230.4150390625       1230.4150390625
    1798482.7500000000     597323.8125000000       1230.2473144531       1230.2473144531
    1798583.2500000000     597191.0625000000       1227.4102783203       1227.4102783203
    1798596.5000000000     597173.6875000000       1227.4333496094       1227.4333496094
    1798710.1250000000     597023.5625000000       1221.1271972656       1221.1271972656
    1798733.5000000000     596992.6875000000       1218.2304687500       1218.2304687500
    1798823.7500000000     596873.4375000000       1208.8243408203       1208.8243408203
    1798883.7500000000     596794.3125000000       1199.1298828125       1199.1298828125
    1798937.5000000000     596723.3125000000       1191.5480957031       1191.5480957031
    1799033.8750000000     596595.8750000000       1172.2979736328       1172.2979736328
    1799051.1250000000     596573.1250000000       1169.0904541016       1169.0904541016
    1799164.8750000000     596423.0000000000       1138.5976562500       1138.5976562500
    1799184.1250000000     596397.5000000000       1131.6250000000       1131.6250000000
    1799278.5000000000     596272.8750000000       1098.9438476563       1098.9438476563
    1799334.3750000000     596199.1250000000       1075.8570556641       1075.8570556641
    1799392.1250000000     596122.7500000000       1052.0439453125       1052.0439453125
    1799484.5000000000     596000.7500000000       1010.4719238281       1010.4719238281
