# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_WEST_MONT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1795879.5000000000     600673.4375000000       -452.6280822754       -452.6280822754
    1795921.8750000000     600626.7500000000       -445.4940185547       -445.4940185547
    1796029.6250000000     600508.1875000000       -423.1643676758       -423.1643676758
    1796058.3750000000     600476.6250000000       -416.6364440918       -416.6364440918
    1796179.8750000000     600343.0000000000       -395.1217956543       -395.1217956543
    1796194.8750000000     600326.5000000000       -390.4286193848       -390.4286193848
    1796281.3750000000     600231.3750000000       -375.4006958008       -375.4006958008
    1796323.0000000000     600176.3125000000       -365.2052001953       -365.2052001953
    1796330.1250000000     600167.0000000000       -363.7660217285       -363.7660217285
    1796436.7500000000     600026.1875000000       -338.2249755859       -338.2249755859
    1796480.3750000000     599968.5625000000       -336.7041625977       -336.7041625977
    1796550.3750000000     599876.0625000000       -345.4319763184       -345.4319763184
    1796630.5000000000     599770.1875000000       -360.9623413086       -360.9623413086
    1796664.0000000000     599725.9375000000       -369.4633178711       -369.4633178711
    1796777.7500000000     599575.8125000000       -399.9903259277       -399.9903259277
    1796780.7500000000     599571.8125000000       -400.6210632324       -400.6210632324
    1796891.3750000000     599425.6875000000       -439.3323059082       -439.3323059082
    1796931.0000000000     599373.3750000000       -448.7301025391       -448.7301025391
    1797005.0000000000     599275.5625000000       -469.6651000977       -469.6651000977
    1797081.1250000000     599175.0000000000       -488.2152404785       -488.2152404785
    1797118.7500000000     599125.4375000000       -480.4309997559       -480.4309997559
    1797231.3750000000     598976.6250000000       -458.1324157715       -458.1324157715
    1797232.3750000000     598975.2500000000       -457.7600097656       -457.7600097656
    1797346.1250000000     598825.1250000000       -428.8554077148       -428.8554077148
    1797381.6250000000     598778.2500000000       -429.5776062012       -429.5776062012
    1797459.7500000000     598675.0000000000       -454.7805786133       -454.7805786133
    1797531.7500000000     598579.8125000000       -471.3145751953       -471.3145751953
    1797573.3750000000     598524.8750000000       -482.9968261719       -482.9968261719
    1797682.0000000000     598381.4375000000       -474.1428833008       -474.1428833008
    1797687.1250000000     598374.7500000000       -473.9030761719       -473.9030761719
    1797800.7500000000     598224.6250000000       -483.9495239258       -483.9495239258
    1797832.2500000000     598183.0625000000       -498.2369384766       -498.2369384766
    1797914.3750000000     598074.5000000000       -529.1254882813       -529.1254882813
    1797982.3750000000     597984.6250000000       -534.0450439453       -534.0450439453
    1798028.1250000000     597924.3750000000       -524.8259277344       -524.8259277344
    1798132.6250000000     597786.2500000000       -470.1950073242       -470.1950073242
    1798141.7500000000     597774.1875000000       -465.2282714844       -465.2282714844
    1798255.5000000000     597624.0625000000       -418.6258850098       -418.6258850098
    1798282.8750000000     597587.8750000000       -413.4445190430       -413.4445190430
    1798369.1250000000     597473.9375000000       -405.1199951172       -405.1199951172
    1798433.1250000000     597389.5000000000       -401.0839538574       -401.0839538574
    1798482.7500000000     597323.8125000000       -395.0818786621       -395.0818786621
    1798583.2500000000     597191.0625000000       -406.7810363770       -406.7810363770
    1798596.5000000000     597173.6875000000       -408.7999572754       -408.7999572754
    1798710.1250000000     597023.5625000000       -422.3457641602       -422.3457641602
    1798733.5000000000     596992.6875000000       -424.1859436035       -424.1859436035
    1798823.7500000000     596873.4375000000       -433.2841186523       -433.2841186523
    1798883.7500000000     596794.3125000000       -429.4041442871       -429.4041442871
    1798937.5000000000     596723.3125000000       -416.8082275391       -416.8082275391
    1806237.5000000000     584862.7500000000       -406.3541259766       -406.3541259766
    1806237.5000000000     584712.6250000000       -413.3800354004       -413.3800354004
    1806237.5000000000     584562.5000000000       -419.8126220703       -419.8126220703
    1806237.5000000000     584412.3750000000       -435.6188049316       -435.6188049316
    1806237.5000000000     584262.2500000000       -465.7465820313       -465.7465820313
    1806237.5000000000     584112.1250000000       -496.6096191406       -496.6096191406
    1806237.5000000000     583962.0000000000       -528.5877075195       -528.5877075195
    1806237.5000000000     583811.8750000000       -553.2403564453       -553.2403564453
    1806237.5000000000     583661.6875000000       -566.8646850586       -566.8646850586
    1806237.5000000000     583511.5625000000       -570.6315307617       -570.6315307617
    1806237.5000000000     583361.4375000000       -559.6669921875       -559.6669921875
    1806237.5000000000     583211.3125000000       -552.1005859375       -552.1005859375
    1806237.5000000000     583061.1875000000       -549.5752563477       -549.5752563477
    1806237.5000000000     582911.0625000000       -557.8235473633       -557.8235473633
    1806237.5000000000     582760.9375000000       -581.9371948242       -581.9371948242
    1806237.5000000000     582610.7500000000       -581.7346191406       -581.7346191406
    1806237.5000000000     582460.6250000000       -545.9857788086       -545.9857788086
    1806237.5000000000     582310.5000000000       -513.7884521484       -513.7884521484
    1806237.5000000000     582160.3750000000       -486.7450866699       -486.7450866699
    1806237.5000000000     582010.2500000000       -475.3729858398       -475.3729858398
    1806237.5000000000     581860.1250000000       -486.5763549805       -486.5763549805
    1806237.5000000000     581710.0000000000       -492.0921325684       -492.0921325684
    1806237.5000000000     581559.8750000000       -489.4741821289       -489.4741821289
    1806237.5000000000     581409.6875000000       -486.0944824219       -486.0944824219
    1806237.5000000000     581259.5625000000       -481.6332702637       -481.6332702637
    1806237.5000000000     581109.4375000000       -474.0909729004       -474.0909729004
    1806237.5000000000     580959.3125000000       -462.2062988281       -462.2062988281
    1806237.5000000000     580809.1875000000       -456.1043395996       -456.1043395996
    1806237.5000000000     580659.0625000000       -458.0931701660       -458.0931701660
    1806237.5000000000     580508.9375000000       -466.9692687988       -466.9692687988
    1806237.5000000000     580358.8125000000       -485.4115905762       -485.4115905762
    1806237.5000000000     580208.6250000000       -485.4080200195       -485.4080200195
