# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06b_EAST_OilFieldRes_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1839100.375000     567897.750000        561.966980        561.966980
    1839139.000000     568198.000000        553.510132        553.510132
    1839177.500000     568498.250000        543.521667        543.521667
    1839216.125000     568798.562500        538.707947        538.707947
    1839253.875000     569092.937500        538.197571        538.197571
    1839290.750000     569078.875000        538.481506        538.481506
    1839591.125000     568964.187500        540.308533        540.308533
    1839891.625000     568849.562500        543.881958        543.881958
    1840025.250000     568798.562500        547.064880        547.064880
    1840192.000000     568734.875000        551.881348        551.881348
    1840492.375000     568620.250000        558.634094        558.634094
    1840792.875000     568505.562500        568.473450        568.473450
    1840812.000000     568498.250000        569.076660        569.076660
    1841093.250000     568390.937500        577.318481        577.318481
    1841393.750000     568276.250000        586.518188        586.518188
    1841598.750000     568198.000000        593.830627        593.830627
    1841694.125000     568161.625000        597.388611        597.388611
    1841994.500000     568046.937500        610.148315        610.148315
    1842295.000000     567932.250000        621.809143        621.809143
    1842385.500000     567897.750000        624.663513        624.663513
    1842595.375000     567817.625000        629.398438        629.398438
    1842895.875000     567702.937500        634.485107        634.485107
    1843172.250000     567597.500000        637.779297        637.779297
    1843196.250000     567588.312500        638.253174        638.253174
    1843496.625000     567473.625000        642.956604        642.956604
    1843797.125000     567359.000000        648.339661        648.339661
    1843959.000000     567297.187500        652.394165        652.394165
    1844097.500000     567244.312500        656.936523        656.936523
    1844398.000000     567129.687500        668.373535        668.373535
    1844698.375000     567015.000000        680.871460        680.871460
    1844745.750000     566996.937500        683.117065        683.117065
    1844998.750000     566900.375000        695.882996        695.882996
    1845299.250000     566785.687500        711.462219        711.462219
    1845532.500000     566696.687500        723.600647        723.600647
    1845599.625000     566671.062500        727.018799        727.018799
    1845900.125000     566556.375000        741.671143        741.671143
    1846200.500000     566441.750000        754.716675        754.716675
    1846319.125000     566396.437500        759.672974        759.672974
    1846500.875000     566327.062500        766.782227        766.782227
    1846801.375000     566212.375000        777.551453        777.551453
    1847101.750000     566097.750000        786.510803        786.510803
    1847105.875000     566096.125000        786.634827        786.634827
    1847402.125000     565983.062500        795.254700        795.254700
    1847571.375000     565918.500000        799.673279        799.673279
