# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_EAST_MONT
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1838402.000000     562459.500000        412.992218        412.992218
    1838406.375000     562492.937500        413.280731        413.280731
    1838444.875000     562793.250000        410.606506        410.606506
    1838483.500000     563093.500000        403.771729        403.771729
    1838522.000000     563393.750000        395.468903        395.468903
    1838560.625000     563694.000000        388.580841        388.580841
    1838599.125000     563994.312500        381.787811        381.787811
    1838637.750000     564294.562500        374.914948        374.914948
    1838676.250000     564594.812500        368.364136        368.364136
    1838689.875000     564700.875000        366.084259        366.084259
    1838714.875000     564895.062500        361.373047        361.373047
    1838753.375000     565195.375000        353.320435        353.320435
    1838792.000000     565495.625000        349.078491        349.078491
    1838830.500000     565795.875000        348.133881        348.133881
    1838869.125000     566096.125000        347.937225        347.937225
    1838907.625000     566396.437500        345.535492        345.535492
    1838946.250000     566696.687500        340.401276        340.401276
    1838984.750000     566996.937500        333.691406        333.691406
    1838990.375000     567040.250000        332.675934        332.675934
    1839023.250000     567297.187500        326.360657        326.360657
    1839061.875000     567597.500000        317.941162        317.941162
    1839100.375000     567897.750000        310.535889        310.535889
    1839139.000000     568198.000000        304.428284        304.428284
    1839177.500000     568498.250000        299.665588        299.665588
    1839216.125000     568798.562500        294.718048        294.718048
    1839253.875000     569092.937500        288.421295        288.421295
    1839290.750000     569078.875000        288.116821        288.116821
    1839591.125000     568964.187500        284.924683        284.924683
    1839891.625000     568849.562500        280.240082        280.240082
    1840025.250000     568798.562500        277.287476        277.287476
    1840192.000000     568734.875000        273.668549        273.668549
    1840492.375000     568620.250000        263.794556        263.794556
    1840792.875000     568505.562500        252.899948        252.899948
    1840812.000000     568498.250000        252.061935        252.061935
    1841093.250000     568390.937500        239.888153        239.888153
    1841393.750000     568276.250000        230.015182        230.015182
    1841598.750000     568198.000000        223.075089        223.075089
    1841694.125000     568161.625000        219.932861        219.932861
    1841994.500000     568046.937500        212.432510        212.432510
    1842295.000000     567932.250000        207.243881        207.243881
    1842385.500000     567897.750000        206.429733        206.429733
    1842595.375000     567817.625000        203.959412        203.959412
    1842895.875000     567702.937500        201.673706        201.673706
    1843172.250000     567597.500000        200.921844        200.921844
