# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_EAST_BSMT
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1835986.125000     561387.625000       1734.489136       1734.489136
    1836286.500000     561520.937500       1706.338623       1706.338623
    1836447.000000     561592.187500       1698.979248       1698.979248
    1836586.875000     561654.187500       1688.452271       1688.452271
    1836887.375000     561787.500000       1656.061279       1656.061279
    1837123.875000     561892.437500       1631.879272       1631.879272
    1837187.750000     561920.812500       1623.346924       1623.346924
    1837488.250000     562054.062500       1621.230469       1621.230469
    1837788.625000     562187.375000       1644.698975       1644.698975
    1837800.625000     562192.687500       1644.392700       1644.392700
    1838089.000000     562320.625000       1615.658447       1615.658447
    1838389.500000     562453.937500       1583.127808       1583.127808
    1838402.000000     562459.500000       1581.201050       1581.201050
    1838406.375000     562492.937500       1574.280640       1574.280640
    1838444.875000     562793.250000       1434.818970       1434.818970
    1838483.500000     563093.500000       1282.231689       1282.231689
    1838522.000000     563393.750000       1142.360718       1142.360718
    1838560.625000     563694.000000       1054.037720       1054.037720
    1838599.125000     563994.312500       1018.488220       1018.488220
    1838637.750000     564294.562500       1002.813110       1002.813110
    1838676.250000     564594.812500        962.545532        962.545532
    1838689.875000     564700.875000        948.414124        948.414124
    1838714.875000     564895.062500        923.072449        923.072449
    1838753.375000     565195.375000        896.683044        896.683044
    1838792.000000     565495.625000        891.926331        891.926331
    1838830.500000     565795.875000        881.627441        881.627441
    1838869.125000     566096.125000        844.476746        844.476746
    1838907.625000     566396.437500        810.571716        810.571716
    1838946.250000     566696.687500        783.799377        783.799377
    1838984.750000     566996.937500        763.547363        763.547363
    1838990.375000     567040.250000        761.573303        761.573303
    1839023.250000     567297.187500        749.983887        749.983887
    1839061.875000     567597.500000        742.008789        742.008789
    1839100.375000     567897.750000        734.492615        734.492615
    1839139.000000     568198.000000        722.422302        722.422302
    1839177.500000     568498.250000        708.711975        708.711975
    1839216.125000     568798.562500        698.481506        698.481506
    1839253.875000     569092.937500        687.483582        687.483582
    1839290.750000     569078.875000        687.471252        687.471252
    1839591.125000     568964.187500        687.185120        687.185120
    1839891.625000     568849.562500        687.650330        687.650330
    1840025.250000     568798.562500        687.763367        687.763367
    1840192.000000     568734.875000        687.565186        687.565186
    1840492.375000     568620.250000        687.811646        687.811646
    1840792.875000     568505.562500        689.000854        689.000854
    1840812.000000     568498.250000        689.138611        689.138611
    1841093.250000     568390.937500        690.505859        690.505859
    1841393.750000     568276.250000        693.122498        693.122498
    1841598.750000     568198.000000        695.267212        695.267212
    1841694.125000     568161.625000        695.508301        695.508301
    1841994.500000     568046.937500        695.615479        695.615479
    1842295.000000     567932.250000        695.320374        695.320374
    1842385.500000     567897.750000        695.380859        695.380859
    1842595.375000     567817.625000        692.575867        692.575867
    1842895.875000     567702.937500        688.734558        688.734558
    1843172.250000     567597.500000        685.588501        685.588501
    1843196.250000     567588.312500        685.768005        685.768005
    1843496.625000     567473.625000        687.695068        687.695068
    1843797.125000     567359.000000        693.948120        693.948120
    1843959.000000     567297.187500        700.228271        700.228271
    1844097.500000     567244.312500        707.557739        707.557739
    1844398.000000     567129.687500        725.696228        725.696228
    1844698.375000     567015.000000        745.252808        745.252808
    1844745.750000     566996.937500        748.623413        748.623413
    1844998.750000     566900.375000        767.468384        767.468384
    1845299.250000     566785.687500        790.551941        790.551941
    1845532.500000     566696.687500        808.461914        808.461914
    1845599.625000     566671.062500        813.521606        813.521606
    1845900.125000     566556.375000        835.925781        835.925781
    1846200.500000     566441.750000        856.927002        856.927002
    1846319.125000     566396.437500        865.072876        865.072876
    1846500.875000     566327.062500        877.261536        877.261536
    1846801.375000     566212.375000        896.374084        896.374084
    1847101.750000     566097.750000        913.861938        913.861938
    1847105.875000     566096.125000        914.098328        914.098328
    1847402.125000     565983.062500        930.412720        930.412720
    1847571.375000     565918.500000        938.826782        938.826782
