# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	03_EAST_SAUC
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1825061.750000     561296.625000       2926.937744       2926.937744
    1825170.750000     561318.062500       2924.814941       2924.814941
    1825471.250000     561377.187500       2905.525635       2905.525635
    1825771.625000     561436.250000       2871.844971       2871.844971
    1826072.125000     561495.375000       2851.738037       2851.738037
    1826372.500000     561554.437500       2837.694092       2837.694092
    1826564.250000     561592.187500       2821.101807       2821.101807
    1826672.875000     561613.562500       2812.441895       2812.441895
    1826973.375000     561672.625000       2799.394775       2799.394775
    1827273.750000     561731.750000       2799.121094       2799.121094
    1827574.250000     561790.812500       2804.691406       2804.691406
    1827874.625000     561849.875000       2804.290039       2804.290039
    1828090.750000     561892.437500       2803.190674       2803.190674
    1828175.000000     561909.000000       2802.549561       2802.549561
    1828475.500000     561968.062500       2805.381592       2805.381592
    1828775.875000     562027.187500       2804.870361       2804.870361
    1829076.375000     562086.250000       2817.091309       2817.091309
    1829376.750000     562145.375000       2828.816406       2828.816406
    1829617.375000     562192.687500       2836.323486       2836.323486
    1829677.125000     562204.437500       2838.462646       2838.462646
    1829977.625000     562263.562500       2832.136475       2832.136475
    1830278.000000     562322.625000       2794.920898       2794.920898
    1830578.500000     562381.687500       2743.110840       2743.110840
    1830669.875000     562399.687500       2727.539551       2727.539551
    1830878.875000     562203.750000       2709.297363       2709.297363
    1830890.625000     562192.687500       2709.748047       2709.748047
    1831179.250000     561922.000000       2681.869141       2681.869141
    1831210.750000     561892.437500       2675.466553       2675.466553
    1831479.750000     561640.250000       2655.388672       2655.388672
    1831531.000000     561592.187500       2645.104980       2645.104980
    1831780.125000     561358.500000       2590.278809       2590.278809
    1831851.125000     561291.875000       2574.965332       2574.965332
    1831927.000000     561220.687500       2554.439453       2554.439453
    1832080.500000     561209.812500       2514.834717       2514.834717
    1832381.000000     561188.625000       2390.812256       2390.812256
    1832681.375000     561167.375000       2264.095703       2264.095703
    1832981.875000     561146.125000       2139.290039       2139.290039
    1833282.250000     561124.875000       2039.327881       2039.327881
    1833582.625000     561103.625000       1968.419678       1968.419678
    1833883.125000     561082.375000       1917.879272       1917.879272
    1834183.500000     561061.125000       1889.594116       1889.594116
    1834484.000000     561039.937500       1846.703979       1846.703979
    1834784.375000     561018.687500       1811.256348       1811.256348
    1835084.750000     560997.437500       1784.125244       1784.125244
    1835103.500000     560996.125000       1782.252563       1782.252563
    1835385.250000     561121.062500       1735.182251       1735.182251
    1835685.625000     561254.375000       1712.837036       1712.837036
    1835770.250000     561291.875000       1700.147217       1700.147217
    1835986.125000     561387.625000       1674.094360       1674.094360
    1836286.500000     561520.937500       1659.769653       1659.769653
    1836447.000000     561592.187500       1655.543579       1655.543579
    1836586.875000     561654.187500       1647.185669       1647.185669
    1836887.375000     561787.500000       1631.025269       1631.025269
    1837123.875000     561892.437500       1622.660889       1622.660889
    1837187.750000     561920.812500       1617.347534       1617.347534
    1837488.250000     562054.062500       1612.009766       1612.009766
    1837788.625000     562187.375000       1620.300171       1620.300171
    1837800.625000     562192.687500       1619.946167       1619.946167
    1838089.000000     562320.625000       1604.579346       1604.579346
    1838389.500000     562453.937500       1578.203003       1578.203003
    1838402.000000     562459.500000       1576.262939       1576.262939
    1838406.375000     562492.937500       1569.281006       1569.281006
    1838444.875000     562793.250000       1429.819214       1429.819214
    1838483.500000     563093.500000       1282.231689       1282.231689
