# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_EAST_MOHN_SEAL
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1839061.875000     567597.500000        500.939209        500.939209
    1839100.375000     567897.750000        498.215729        498.215729
    1839139.000000     568198.000000        489.746033        489.746033
    1839177.500000     568498.250000        479.756256        479.756256
    1839216.125000     568798.562500        474.953888        474.953888
    1839253.875000     569092.937500        474.449158        474.449158
    1839290.750000     569078.875000        474.732056        474.732056
    1839591.125000     568964.187500        476.546387        476.546387
    1839891.625000     568849.562500        480.119324        480.119324
    1840025.250000     568798.562500        483.300720        483.300720
    1840192.000000     568734.875000        488.117523        488.117523
    1840492.375000     568620.250000        494.871429        494.871429
    1840792.875000     568505.562500        504.713531        504.713531
    1840812.000000     568498.250000        505.317291        505.317291
    1841093.250000     568390.937500        513.566956        513.566956
    1841393.750000     568276.250000        522.773926        522.773926
    1841598.750000     568198.000000        530.090637        530.090637
    1841694.125000     568161.625000        533.649902        533.649902
    1841994.500000     568046.937500        546.410217        546.410217
    1842295.000000     567932.250000        558.069275        558.069275
    1842385.500000     567897.750000        560.922729        560.922729
    1842595.375000     567817.625000        565.657959        565.657959
    1842895.875000     567702.937500        570.742371        570.742371
    1843172.250000     567597.500000        574.034119        574.034119
    1843196.250000     567588.312500        574.507996        574.507996
    1843496.625000     567473.625000        579.212769        579.212769
    1843797.125000     567359.000000        584.597717        584.597717
    1843959.000000     567297.187500        588.652100        588.652100
    1844097.500000     567244.312500        593.193542        593.193542
    1844398.000000     567129.687500        604.629211        604.629211
    1844698.375000     567015.000000        617.127197        617.127197
    1844745.750000     566996.937500        619.372864        619.372864
    1844998.750000     566900.375000        632.140503        632.140503
    1845299.250000     566785.687500        647.721313        647.721313
    1845532.500000     566696.687500        659.860352        659.860352
    1845599.625000     566671.062500        663.278931        663.278931
    1845900.125000     566556.375000        677.936707        677.936707
    1846200.500000     566441.750000        690.991089        690.991089
    1846319.125000     566396.437500        695.952698        695.952698
    1846500.875000     566327.062500        703.070129        703.070129
    1846801.375000     566212.375000        713.887512        713.887512
    1847101.750000     566097.750000        722.887573        722.887573
    1847105.875000     566096.125000        723.011780        723.011780
    1847402.125000     565983.062500        731.643982        731.643982
    1847571.375000     565918.500000        736.062073        736.062073
