# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_EAST_MOHN_SEAL
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1830056.000000     563093.500000       1638.569946       1638.569946
    1829977.625000     563197.312500       1646.661133       1646.661133
    1829829.250000     563393.750000       1669.284546       1669.284546
    1829677.125000     563595.000000       1691.163452       1691.163452
    1829602.375000     563694.000000       1701.810425       1701.810425
    1829376.750000     563992.687500       1730.323364       1730.323364
    1829375.500000     563994.312500       1730.487671       1730.487671
    1829148.625000     564294.562500       1751.878662       1751.878662
    1829076.375000     564390.375000       1756.258179       1756.258179
    1828921.875000     564594.812500       1756.800903       1756.800903
    1828775.875000     564788.000000       1761.269897       1761.269897
    1828695.000000     564895.062500       1761.034668       1761.034668
    1828475.500000     565185.687500       1769.793823       1769.793823
    1828468.125000     565195.375000       1769.817505       1769.817505
    1828241.375000     565495.625000       1773.022339       1773.022339
    1828185.000000     565570.125000       1769.115234       1769.115234
    1828475.500000     565673.812500       1691.167603       1691.167603
    1828775.875000     565781.062500       1567.771118       1567.771118
    1828817.375000     565795.875000       1546.727417       1546.727417
    1829076.375000     565888.312500       1412.829590       1412.829590
    1829376.750000     565995.562500       1280.229980       1280.229980
    1829658.500000     566096.125000       1195.529053       1195.529053
    1829677.125000     566102.812500       1190.633179       1190.633179
    1829977.625000     566210.062500       1131.151733       1131.151733
    1830278.000000     566317.312500       1071.617310       1071.617310
    1830499.625000     566396.437500       1009.160034       1009.160034
    1830578.500000     566424.500000        983.829041        983.829041
    1830878.875000     566531.750000        865.477722        865.477722
    1831179.250000     566639.000000        754.595703        754.595703
    1831340.875000     566696.687500        703.507996        703.507996
    1831479.750000     566746.250000        663.165283        663.165283
    1831780.125000     566853.500000        603.791016        603.791016
    1832080.500000     566960.750000        555.101318        555.101318
    1832182.000000     566996.937500        539.574707        539.574707
    1832381.000000     567068.000000        506.544830        506.544830
    1832681.375000     567175.250000        460.517944        460.517944
    1832981.875000     567282.500000        414.529572        414.529572
    1833023.125000     567297.187500        408.325592        408.325592
    1833282.250000     567389.750000        376.163635        376.163635
    1833582.625000     567497.000000        360.566559        360.566559
    1833610.125000     567506.750000        359.618622        359.618622
    1833883.125000     567581.812500        351.662750        351.662750
    1833940.125000     567597.500000        350.761963        350.761963
    1834183.500000     567664.375000        347.876038        347.876038
    1834484.000000     567746.937500        342.796448        342.796448
    1834784.375000     567829.500000        340.575684        340.575684
    1835032.750000     567897.750000        340.906219        340.906219
    1835084.750000     567912.062500        341.214783        341.214783
    1835385.250000     567994.625000        345.147064        345.147064
    1835685.625000     568077.187500        380.037170        380.037170
    1835986.125000     568159.750000        422.009796        422.009796
    1836125.250000     568198.000000        432.345978        432.345978
    1836286.500000     568242.312500        442.675446        442.675446
    1836586.875000     568324.875000        447.339661        447.339661
    1836887.375000     568407.437500        450.641754        450.641754
    1837187.750000     568490.000000        453.791687        453.791687
    1837217.750000     568498.250000        454.135315        454.135315
    1837488.250000     568572.562500        457.787292        457.787292
