# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_EAST_BSMT
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1830282.875000     562793.250000       3114.327148       3114.327148
    1830278.000000     562799.687500       3114.223633       3114.223633
    1830056.000000     563093.500000       3112.943115       3112.943115
    1829977.625000     563197.312500       3113.093506       3113.093506
    1829829.250000     563393.750000       3113.383057       3113.383057
    1829677.125000     563595.000000       3116.576172       3116.576172
    1829602.375000     563694.000000       3118.163818       3118.163818
    1829376.750000     563992.687500       3114.484619       3114.484619
    1829375.500000     563994.312500       3114.456055       3114.456055
    1829148.625000     564294.562500       3109.723145       3109.723145
    1829076.375000     564390.375000       3104.864014       3104.864014
    1828921.875000     564594.812500       3088.415039       3088.415039
    1828775.875000     564788.000000       3060.237305       3060.237305
    1828695.000000     564895.062500       3041.472168       3041.472168
    1828475.500000     565185.687500       3000.299805       3000.299805
    1828468.125000     565195.375000       2999.171631       2999.171631
    1828241.375000     565495.625000       2962.078857       2962.078857
    1828185.000000     565570.125000       2954.157227       2954.157227
    1828475.500000     565673.812500       2902.068848       2902.068848
    1828775.875000     565781.062500       2849.235596       2849.235596
    1828817.375000     565795.875000       2834.332031       2834.332031
    1829076.375000     565888.312500       2739.078369       2739.078369
    1829376.750000     565995.562500       2607.414551       2607.414551
    1829658.500000     566096.125000       2319.266846       2319.266846
    1829677.125000     566102.812500       2297.455322       2297.455322
    1829977.625000     566210.062500       1970.374634       1970.374634
    1830278.000000     566317.312500       1796.589233       1796.589233
    1830499.625000     566396.437500       1650.473755       1650.473755
    1830578.500000     566424.500000       1603.825562       1603.825562
    1830878.875000     566531.750000       1490.152466       1490.152466
    1831179.250000     566639.000000       1290.964111       1290.964111
    1831340.875000     566696.687500       1172.699585       1172.699585
    1831479.750000     566746.250000       1076.036377       1076.036377
    1831780.125000     566853.500000        936.245911        936.245911
    1832080.500000     566960.750000        872.111023        872.111023
    1832182.000000     566996.937500        853.815796        853.815796
    1832381.000000     567068.000000        820.198853        820.198853
    1832681.375000     567175.250000        787.792358        787.792358
    1832981.875000     567282.500000        756.167969        756.167969
    1833023.125000     567297.187500        751.482544        751.482544
    1833282.250000     567389.750000        724.222473        724.222473
    1833582.625000     567497.000000        707.139343        707.139343
    1833610.125000     567506.750000        706.196594        706.196594
    1833883.125000     567581.812500        699.459595        699.459595
    1833940.125000     567597.500000        698.554199        698.554199
    1834183.500000     567664.375000        694.731934        694.731934
    1834484.000000     567746.937500        690.186951        690.186951
    1834784.375000     567829.500000        687.208862        687.208862
    1835032.750000     567897.750000        685.417358        685.417358
    1835084.750000     567912.062500        684.695618        684.695618
    1835385.250000     567994.625000        681.160156        681.160156
    1835685.625000     568077.187500        678.758606        678.758606
    1835986.125000     568159.750000        677.319824        677.319824
    1836125.250000     568198.000000        677.510498        677.510498
    1836286.500000     568242.312500        677.161926        677.161926
    1836586.875000     568324.875000        679.731201        679.731201
    1836887.375000     568407.437500        683.819092        683.819092
    1837187.750000     568490.000000        689.003967        689.003967
    1837217.750000     568498.250000        689.426208        689.426208
    1837488.250000     568572.562500        693.946472        693.946472
    1837788.625000     568655.125000        695.985779        695.985779
    1838089.000000     568737.750000        697.324768        697.324768
    1838310.375000     568798.562500        697.818542        697.818542
    1838389.500000     568820.312500        698.256531        698.256531
    1838689.875000     568902.875000        697.723022        697.723022
    1838990.375000     568985.437500        694.326172        694.326172
    1839206.625000     569044.875000        689.876526        689.876526
    1839290.750000     569012.437500        690.009338        690.009338
    1839591.125000     568896.750000        690.515015        690.515015
    1839846.250000     568798.562500        691.339539        691.339539
    1839891.625000     568781.062500        691.406860        691.406860
    1840192.000000     568665.375000        691.246704        691.246704
    1840492.375000     568549.687500        691.979370        691.979370
    1840626.000000     568498.250000        692.540161        692.540161
    1840792.875000     568434.000000        692.921875        692.921875
    1841093.250000     568318.312500        694.465454        694.465454
    1841393.750000     568202.625000        696.952637        696.952637
    1841405.750000     568198.000000        697.080261        697.080261
    1841694.125000     568086.937500        697.839905        697.839905
    1841994.500000     567971.250000        696.904846        696.904846
    1842185.500000     567897.750000        696.542664        696.542664
    1842295.000000     567855.562500        694.278442        694.278442
    1842595.375000     567739.875000        690.384644        690.384644
    1842895.875000     567624.187500        686.628235        686.628235
    1842965.250000     567597.500000        685.832275        685.832275
    1843196.250000     567508.500000        687.574646        687.574646
    1843496.625000     567392.812500        690.567078        690.567078
    1843745.000000     567297.187500        696.705261        696.705261
    1843797.125000     567277.125000        698.950134        698.950134
    1844097.500000     567161.437500        715.089905        715.089905
    1844398.000000     567045.750000        733.463623        733.463623
    1844524.625000     566996.937500        741.734680        741.734680
    1844698.375000     566930.062500        753.931335        753.931335
    1844998.750000     566814.375000        775.932190        775.932190
    1845299.250000     566698.687500        798.425903        798.425903
    1845304.500000     566696.687500        798.828430        798.828430
    1845599.625000     566583.000000        821.143188        821.143188
    1845900.125000     566467.312500        842.556763        842.556763
    1846084.125000     566396.437500        855.117432        855.117432
    1846200.500000     566351.625000        862.853760        862.853760
    1846500.875000     566235.937500        882.502136        882.502136
    1846801.375000     566120.250000        900.604492        900.604492
    1846863.875000     566096.125000        904.255249        904.255249
    1847101.750000     566004.562500        917.672791        917.672791
    1847402.125000     565888.875000        933.551147        933.551147
    1847573.625000     565822.875000        941.866272        941.866272
    1847402.125000     565888.875000        941.866272        941.866272
    1847573.625000     565822.875000        941.866272        941.866272
