# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_E_SALINAS
# Data Access:	Top
# Event:	09_EAST_SURF
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_EAST_MOHN
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1829977.625000     566210.062500        965.697144        965.697144
    1830278.000000     566317.312500        913.849426        913.849426
    1830499.625000     566396.437500        855.500000        855.500000
    1830578.500000     566424.500000        831.747559        831.747559
    1830878.875000     566531.750000        733.231018        733.231018
    1831179.250000     566639.000000        655.153931        655.153931
    1831340.875000     566696.687500        627.862427        627.862427
    1831479.750000     566746.250000        609.538879        609.538879
    1831780.125000     566853.500000        581.018433        581.018433
    1832080.500000     566960.750000        535.908936        535.908936
    1832182.000000     566996.937500        518.010437        518.010437
    1832381.000000     567068.000000        479.026093        479.026093
    1832681.375000     567175.250000        424.050476        424.050476
    1832981.875000     567282.500000        373.749725        373.749725
    1833023.125000     567297.187500        367.336914        367.336914
    1833282.250000     567389.750000        335.399231        335.399231
    1833582.625000     567497.000000        321.403503        321.403503
    1833610.125000     567506.750000        320.683746        320.683746
    1833883.125000     567581.812500        315.338135        315.338135
    1833940.125000     567597.500000        314.568390        314.568390
    1834183.500000     567664.375000        311.586029        311.586029
    1834484.000000     567746.937500        306.914978        306.914978
    1834784.375000     567829.500000        304.565399        304.565399
    1835032.750000     567897.750000        305.481079        305.481079
    1835084.750000     567912.062500        305.825378        305.825378
    1835385.250000     567994.625000        311.706207        311.706207
    1835685.625000     568077.187500        337.279144        337.279144
    1835986.125000     568159.750000        371.630615        371.630615
    1836125.250000     568198.000000        383.972900        383.972900
    1836286.500000     568242.312500        397.286591        397.286591
    1836586.875000     568324.875000        409.124542        409.124542
    1836887.375000     568407.437500        413.450928        413.450928
    1837187.750000     568490.000000        415.730591        415.730591
    1837217.750000     568498.250000        415.950012        415.950012
    1837488.250000     568572.562500        418.291565        418.291565
    1837788.625000     568655.125000        421.547424        421.547424
    1838089.000000     568737.750000        427.455444        427.455444
    1838310.375000     568798.562500        430.483673        430.483673
    1838389.500000     568820.312500        431.600647        431.600647
    1838689.875000     568902.875000        433.598083        433.598083
    1838990.375000     568985.437500        435.564392        435.564392
    1839206.625000     569044.875000        438.392822        438.392822
    1839290.750000     569012.437500        439.517151        439.517151
    1839591.125000     568896.750000        443.212280        443.212280
    1839846.250000     568798.562500        445.283691        445.283691
    1839891.625000     568781.062500        445.774048        445.774048
    1840192.000000     568665.375000        449.548737        449.548737
    1840492.375000     568549.687500        453.823029        453.823029
    1840626.000000     568498.250000        455.164764        455.164764
    1840792.875000     568434.000000        457.531616        457.531616
    1841093.250000     568318.312500        460.330475        460.330475
    1841393.750000     568202.625000        462.269623        462.269623
    1841405.750000     568198.000000        462.326996        462.326996
    1841694.125000     568086.937500        465.570435        465.570435
    1841994.500000     567971.250000        467.238647        467.238647
    1842185.500000     567897.750000        466.592560        466.592560
    1842295.000000     567855.562500        466.686554        466.686554
    1842595.375000     567739.875000        463.110870        463.110870
    1842895.875000     567624.187500        456.247131        456.247131
    1842965.250000     567597.500000        454.437195        454.437195
    1843196.250000     567508.500000        448.459747        448.459747
    1843496.625000     567392.812500        440.979034        440.979034
    1843745.000000     567297.187500        433.383759        433.383759
    1843797.125000     567277.125000        431.846039        431.846039
    1844097.500000     567161.437500        422.974670        422.974670
    1844398.000000     567045.750000        413.622131        413.622131
    1844524.625000     566996.937500        410.785522        410.785522
    1844698.375000     566930.062500        406.656830        406.656830
    1844998.750000     566814.375000        401.863861        401.863861
    1845299.250000     566698.687500        399.342499        399.342499
    1845304.500000     566696.687500        399.309448        399.309448
    1845599.625000     566583.000000        397.257202        397.257202
    1845900.125000     566467.312500        392.152130        392.152130
    1846084.125000     566396.437500        385.631927        385.631927
    1846200.500000     566351.625000        381.641937        381.641937
    1846500.875000     566235.937500        365.770569        365.770569
    1846801.375000     566120.250000        348.028473        348.028473
    1846863.875000     566096.125000        344.547424        344.547424
    1847101.750000     566004.562500        331.766388        331.766388
    1847402.125000     565888.875000        320.677948        320.677948
    1847573.625000     565822.875000        317.548492        317.548492
    1847402.125000     565888.875000        317.548492        317.548492
    1847573.625000     565822.875000        317.548492        317.548492
