1146813.448736,848755.010041,-6850.143334
1147812.255834,848748.245959,-7019.479528
1144822.604811,849768.259099,-6683.403500
1145821.411908,849761.495017,-6785.506431
1146820.219006,849754.730935,-6929.851766
1147819.026104,849747.966852,-7138.451810
1143830.567983,850774.744074,-6701.868814
1144829.375081,850767.979992,-6759.515985
1145828.182179,850761.215910,-6898.372815
1146826.989277,850754.451828,-7077.257471
1147825.796375,850747.687746,-7293.041481
1148824.603473,850740.923664,-7543.059274
1143837.338254,851774.464967,-6902.936757
1144836.145352,851767.700885,-6950.001152
1145834.952449,851760.936803,-7082.027359
1146833.759547,851754.172721,-7255.344787
1147832.566645,851747.408639,-7452.548294
1148831.373743,851740.644557,-7664.831100
1149830.180841,851733.880475,-7879.554691
1142845.301426,852780.949943,-7200.909203
1143844.108524,852774.185861,-7135.635028
1144842.915622,852767.421779,-7177.945507
1145841.722720,852760.657696,-7290.129214
1146840.529818,852753.893614,-7437.775234
1147839.336916,852747.129532,-7601.225130
1148838.144014,852740.365450,-7771.138819
1149836.951112,852733.601368,-7942.229389
1150835.758210,852726.837286,-8111.236186
1142852.071697,853780.670836,-7404.902781
1143850.878795,853773.906754,-7368.546973
1144849.685893,853767.142672,-7407.969157
1145848.492990,853760.378590,-7497.756960
1146847.300088,853753.614508,-7612.145594
1147846.107186,853746.850425,-7734.516459
1148844.914284,853740.086343,-7858.503679
1149843.721382,853733.322261,-7985.400124
1150842.528480,853726.558179,-8119.796922
1151841.335578,853719.794097,-8261.949212
1141860.034869,854787.155811,-7682.618784
1142858.841967,854780.391729,-7606.076443
1143857.649065,854773.627647,-7592.709853
1144856.456163,854766.863565,-7630.304552
1145855.263261,854760.099483,-7698.857051
1146854.070359,854753.335401,-7778.784816
1147852.877457,854746.571319,-7857.681093
1148851.684555,854739.807236,-7933.503772
1149850.491653,854733.043154,-8014.621336
1150849.298751,854726.279072,-8115.743583
1151848.105848,854719.514990,-8242.717546
1152846.912946,854712.750908,-8379.582280
1141866.805140,855786.876705,-7839.037188
1142865.612238,855780.112622,-7802.867641
1143864.419336,855773.348540,-7810.633693
1144863.226434,855766.584458,-7848.163039
1145862.033531,855759.820376,-7898.639186
1146860.840629,855753.056294,-7946.888784
1147859.647727,855746.292212,-7984.223927
1148858.454825,855739.528130,-8012.133510
1149857.261923,855732.764048,-8045.093424
1150856.069021,855725.999965,-8112.452686
1151854.876119,855719.235883,-8231.673456
1152853.683217,855712.471801,-8368.142892
1153852.490315,855705.707719,-8500.671919
1140874.768312,856793.361680,-8035.920231
1141873.575410,856786.597598,-7999.164670
1142872.382508,856779.833516,-8001.858485
1143871.189606,856773.069434,-8030.065389
1144869.996704,856766.305351,-8069.751069
1145868.803802,856759.541269,-8106.882513
1146867.610900,856752.777187,-8129.900088
1147866.417998,856746.013105,-8133.138847
1148865.225096,856739.249023,-8119.773848
1149864.032194,856732.484941,-8104.715281
1150862.839292,856725.720859,-8134.886237
1151861.646389,856718.956777,-8254.638049
1152860.453487,856712.192694,-8387.601953
1153859.260585,856705.428612,-8514.958683
1154858.067683,856698.664530,-8628.226119
1140881.538583,857793.082573,-8162.686894
1141880.345681,857786.318491,-8175.949211
1142879.152779,857779.554409,-8212.774816
1143877.959877,857772.790327,-8259.588947
1144876.766975,857766.026245,-8303.677338
1145875.574072,857759.262163,-8333.321083
1146874.381170,857752.498080,-8340.127679
1147873.188268,857745.733998,-8322.273083
1148871.995366,857738.969916,-8287.171986
1149870.802464,857732.205834,-8254.086475
1150869.609562,857725.441752,-8264.082991
1151868.416660,857718.677670,-8348.530784
1152867.223758,857711.913588,-8454.290585
1153866.030856,857705.149506,-8560.691972
1154864.837954,857698.385423,-8658.120204
1155863.645052,857691.621341,-8742.786812
1139889.501755,858799.567549,-8341.175472
1140888.308853,858792.803466,-8340.902234
1141887.115951,858786.039384,-8382.638561
1142885.923049,858779.275302,-8443.238542
1143884.730147,858772.511220,-8506.284136
1144883.537245,858765.747138,-8557.758286
1145882.344343,858758.983056,-8585.739287
1146881.151441,858752.218974,-8583.573864
1147879.958539,858745.454892,-8553.530307
1148878.765637,858738.690809,-8507.324256
1149877.572735,858731.926727,-8465.734431
1150876.379833,858725.162645,-8456.740591
1151875.186930,858718.398563,-8495.285993
1152873.994028,858711.634481,-8559.280095
1153872.801126,858704.870399,-8631.538051
1154871.608224,858698.106317,-8702.244472
1155870.415322,858691.342234,-8766.822836
1156869.222420,858684.578152,-8823.876346
1139896.272026,859799.288442,-8528.529255
1140895.079124,859792.524360,-8548.805943
1141893.886222,859785.760278,-8610.840491
1142892.693320,859778.996195,-8692.555959
1143891.500418,859772.232113,-8774.921290
1144890.307516,859765.468031,-8839.846142
1145889.114613,859758.703949,-8871.375970
1146887.921711,859751.939867,-8862.561962
1147886.728809,859745.175785,-8820.368964
1148885.535907,859738.411703,-8760.476934
1149884.343005,859731.647620,-8702.858190
1150883.150103,859724.883538,-8667.205309
1151881.957201,859718.119456,-8662.674546
1152880.764299,859711.355374,-8681.133338
1153879.571397,859704.591292,-8712.113773
1154878.378495,859697.827210,-8748.019922
1155877.185593,859691.063128,-8784.721992
1156875.992691,859684.299046,-8820.881525
1157874.799788,859677.534963,-8856.679748
1139903.042296,860799.009335,-8705.575460
1140901.849394,860792.245253,-8755.213544
1141900.656492,860785.481171,-8844.286827
1142899.463590,860778.717089,-8955.409222
1143898.270688,860771.953006,-9067.883166
1144897.077786,860765.188924,-9156.651172
1145895.884884,860758.424842,-9196.343971
1146894.691982,860751.660760,-9177.017131
1147893.499080,860744.896678,-9114.343152
1148892.306178,860738.132596,-9030.592117
1149891.113276,860731.368514,-8946.171451
1150889.920374,860724.604432,-8876.404626
1151888.727471,860717.840349,-8828.204482
1152887.534569,860711.076267,-8799.456563
1153886.341667,860704.312185,-8784.949250
1154885.148765,860697.548103,-8780.060983
1155883.955863,860690.784021,-8782.384126
1156882.762961,860684.019939,-8791.851781
1157881.570059,860677.255857,-8809.108361
1158880.377157,860670.491775,-8833.382642
1139909.812567,861798.730228,-8856.788057
1140908.619665,861791.966146,-8942.092564
1141907.426763,861785.202064,-9068.371738
1142906.233861,861778.437982,-9221.710541
1143905.040959,861771.673900,-9379.346107
1144903.848057,861764.909818,-9506.185765
1145902.655154,861758.145735,-9558.664605
1146901.462252,861751.381653,-9518.076137
1147900.269350,861744.617571,-9421.093545
1148899.076448,861737.853489,-9301.248634
1149897.883546,861731.089407,-9180.154108
1150896.690644,861724.325325,-9069.890823
1151895.497742,861717.561243,-8975.625110
1152894.304840,861710.797161,-8897.733899
1153893.111938,861704.033078,-8834.415749
1154891.919036,861697.268996,-8783.979997
1155890.726134,861690.504914,-8746.752617
1156889.533232,861683.740832,-8725.019483
1157888.340329,861676.976750,-8720.489136
1158887.147427,861670.212668,-8732.076095
1159885.954525,861663.448586,-8755.964561
1138917.775740,862805.215204,-8900.386110
1139916.582837,862798.451121,-8973.626079
1140915.389935,862791.687039,-9096.230833
1141914.197033,862784.922957,-9265.332081
1142913.004131,862778.158875,-9469.067563
1143911.811229,862771.394793,-9683.522404
1144910.618327,862764.630711,-9864.286525
1145909.425425,862757.866629,-9936.425197
1146908.232523,862751.102547,-9856.458554
1147907.039621,862744.338464,-9712.869079
1148905.846719,862737.574382,-9550.360143
1149904.653817,862730.810300,-9388.312015
1150903.460915,862724.046218,-9234.609265
1151902.268012,862717.282136,-9092.719483
1152901.075110,862710.518054,-8964.252807
1153899.882208,862703.753972,-8849.745977
1154898.689306,862696.989890,-8750.440106
1155897.496404,862690.225807,-8670.261653
1156896.303502,862683.461725,-8614.707742
1157895.110600,862676.697643,-8587.015930
1158893.917698,862669.933561,-8585.864711
1159892.724796,862663.169479,-8605.721105
1160891.531894,862656.405397,-8637.367606
1138924.546010,863804.936097,-8949.550652
1139923.353108,863798.172015,-9049.268757
1140922.160206,863791.407933,-9203.984253
1141920.967304,863784.643850,-9411.132846
1142919.774402,863777.879768,-9659.130351
1143918.581500,863771.115686,-9925.123323
1144917.388598,863764.351604,-10167.792620
1145916.195695,863757.587522,-10272.125376
1146915.002793,863750.823440,-10130.331806
1147913.809891,863744.059358,-9946.361947
1148912.616989,863737.295276,-9750.919218
1149911.424087,863730.531193,-9554.144994
1150910.231185,863723.767111,-9360.151434
1151909.038283,863717.003029,-9172.380164
1152907.845381,863710.238947,-8994.072602
1153906.652479,863703.474865,-8827.951436
1154905.459577,863696.710783,-8678.604056
1155904.266675,863689.946701,-8554.465783
1156903.073773,863683.182618,-8464.872643
1157901.880870,863676.418536,-8414.485330
1158900.687968,863669.654454,-8401.009186
1159899.495066,863662.890372,-8416.798598
1160898.302164,863656.126290,-8449.799986
1161897.109262,863649.362208,-8484.806713
1138931.316281,864804.656990,-8963.612143
1139930.123378,864797.892908,-9079.351349
1140928.930476,864791.128826,-9254.512696
1141927.737574,864784.364744,-9484.198455
1142926.544672,864777.600662,-9752.312957
1143925.351770,864770.836579,-10028.907530
1144924.158868,864764.072497,-10263.331284
1145922.965966,864757.308415,-10356.529313
1146921.773064,864750.544333,-10244.409001
1147920.580162,864743.780251,-10080.779663
1148919.387260,864737.016169,-9884.097290
1149918.194358,864730.252087,-9668.934965
1150917.001456,864723.488004,-9443.545051
1151915.808553,864716.723922,-9215.371173
1152914.615651,864709.959840,-8990.637667
1153913.422749,864703.195758,-8774.756656
1154912.229847,864696.431676,-8576.550624
1155911.036945,864689.667594,-8410.042639
1156909.844043,864682.903512,-8288.738213
1157908.651141,864676.139430,-8217.544647
1158907.458239,864669.375347,-8191.246450
1159906.265337,864662.611265,-8200.794252
1160905.072435,864655.847183,-8234.823189
1161903.879533,864649.083101,-8273.845130
1162902.686630,864642.319019,-8304.213546
1138938.086551,865804.377883,-8945.362570
1139936.893649,865797.613801,-9065.880697
1140935.700747,865790.849719,-9247.751653
1141934.507845,865784.085637,-9483.269921
1142933.314943,865777.321555,-9751.343255
1143932.122041,865770.557473,-10016.254765
1144930.929139,865763.793390,-10226.536972
1145929.736236,865757.029308,-10318.072307
1146928.543334,865750.265226,-10267.476780
1147927.350432,865743.501144,-10142.284782
1148926.157530,865736.737062,-9961.517293
1149924.964628,865729.972980,-9740.763473
1150923.771726,865723.208898,-9493.167228
1151922.578824,865716.444816,-9231.274382
1152921.385922,865709.680733,-8964.714142
1153920.193020,865702.916651,-8702.139969
1154919.000118,865696.152569,-8457.806214
1155917.807216,865689.388487,-8252.715463
1156916.614314,865682.624405,-8104.808193
1157915.421411,865675.860323,-8016.808899
1158914.228509,865669.096241,-7976.241684
1159913.035607,865662.332159,-7974.767584
1160911.842705,865655.568076,-8011.575001
1161910.649803,865648.803994,-8058.451559
1162909.456901,865642.039912,-8094.882129
1163908.263999,865635.275830,-8114.015917
1137946.049724,866810.862859,-8845.579762
1138944.856822,866804.098777,-8903.034406
1139943.663919,866797.334694,-9018.613871
1140942.471017,866790.570612,-9195.865960
1141941.278115,866783.806530,-9426.092771
1142940.085213,866777.042448,-9686.174385
1143938.892311,866770.278366,-9940.004515
1144937.699409,866763.514284,-10143.025657
1145936.506507,866756.750202,-10252.625040
1146935.313605,866749.986119,-10253.537229
1147934.120703,866743.222037,-10167.976558
1148932.927801,866736.457955,-10008.949720
1149931.734899,866729.693873,-9789.454217
1150930.541997,866722.929791,-9526.014008
1151929.349094,866716.165709,-9235.601276
1152928.156192,866709.401627,-8931.009291
1153926.963290,866702.637545,-8624.547290
1154925.770388,866695.873462,-8337.119753
1155924.577486,866689.109380,-8098.709866
1156923.384584,866682.345298,-7932.884136
1157922.191682,866675.581216,-7837.297256
1158920.998780,866668.817134,-7782.356289
1159919.805878,866662.053052,-7761.303056
1160918.612976,866655.288970,-7808.714290
1161917.420074,866648.524888,-7870.453584
1162916.227171,866641.760805,-7915.440762
1163915.034269,866634.996723,-7931.309327
1164913.841367,866628.232641,-7916.428540
1137952.819994,867810.583752,-8801.134241
1138951.627092,867803.819670,-8848.672115
1139950.434190,867797.055588,-8953.282707
1140949.241288,867790.291505,-9120.022689
1141948.048386,867783.527423,-9341.193673
1142946.855484,867776.763341,-9594.015693
1143945.662582,867769.999259,-9844.407292
1144944.469680,867763.235177,-10054.224989
1145943.276777,867756.471095,-10190.524308
1146942.083875,867749.707013,-10236.022870
1147940.890973,867742.942931,-10189.713015
1148939.698071,867736.178848,-10053.667074
1149938.505169,867729.414766,-9837.766861
1150937.312267,867722.650684,-9561.288599
1151936.119365,867715.886602,-9245.221599
1152934.926463,867709.122520,-8905.446261
1153933.733561,867702.358438,-8557.852174
1154932.540659,867695.594356,-8230.397016
1155931.347757,867688.830274,-7964.733612
1156930.154855,867682.066191,-7793.232300
1157928.961952,867675.302109,-7708.125112
1158927.769050,867668.538027,-7645.969403
1159926.576148,867661.773945,-7590.878282
1160925.383246,867655.009863,-7667.001064
1161924.190344,867648.245781,-7748.373281
1162922.997442,867641.481699,-7801.437446
1163921.804540,867634.717616,-7810.385759
1164920.611638,867627.953534,-7767.820533
1165919.418736,867621.189452,-7680.615764
1137959.590265,868810.304645,-8758.902899
1138958.397363,868803.540563,-8795.757372
1139957.204460,868796.776481,-8888.953493
1140956.011558,868790.012399,-9046.074308
1141954.818656,868783.248317,-9260.758348
1142953.625754,868776.484234,-9510.910127
1143952.432852,868769.720152,-9764.747187
1144951.239950,868762.956070,-9989.074518
1145950.047048,868756.191988,-10155.253205
1146948.854146,868749.427906,-10241.314550
1147947.661244,868742.663824,-10231.093615
1148946.468342,868735.899742,-10115.838185
1149945.275440,868729.135660,-9902.376823
1150944.082538,868722.371577,-9613.132229
1151942.889635,868715.607495,-9273.929289
1152941.696733,868708.843413,-8904.270611
1153940.503831,868702.079331,-8522.346811
1154939.310929,868695.315249,-8161.057881
1155938.118027,868688.551167,-7876.660574
1156936.925125,868681.787085,-7711.681269
1157935.732223,868675.023002,-7637.781775
1158934.539321,868668.258920,-7592.920099
1159933.346419,868661.494838,-7568.623467
1160932.153517,868654.730756,-7641.926975
1161930.960615,868647.966674,-7724.171154
1162929.767712,868641.202592,-7776.606453
1163928.574810,868634.438510,-7777.612269
1164927.381908,868627.674428,-7710.156334
1165926.189006,868620.910345,-7576.063172
1166924.996104,868614.146263,-7382.718454
1137966.360535,869810.025538,-8727.677308
1138965.167633,869803.261456,-8757.593750
1139963.974731,869796.497374,-8844.777041
1140962.781829,869789.733292,-8998.381358
1141961.588927,869782.969210,-9211.736750
1142960.396025,869776.205128,-9462.598740
1143959.203123,869769.441046,-9721.794599
1144958.010221,869762.676963,-9961.304656
1145956.817318,869755.912881,-10155.703605
1146955.624416,869749.148799,-10278.001490
1147954.431514,869742.384717,-10299.254908
1148953.238612,869735.620635,-10200.508570
1149952.045710,869728.856553,-9986.195938
1150950.852808,869722.092471,-9683.997796
1151949.659906,869715.328388,-9327.435150
1152948.467004,869708.564306,-8941.671394
1153947.274102,869701.800224,-8544.996018
1154946.081200,869695.036142,-8169.130000
1155944.888298,869688.272060,-7893.879999
1156943.695396,869681.507978,-7772.116100
1157942.502493,869674.743896,-7711.324913
1158941.309591,869667.979814,-7684.975606
1159940.116689,869661.215731,-7659.954310
1160938.923787,869654.451649,-7717.120542
1161937.730885,869647.687567,-7785.246358
1162936.537983,869640.923485,-7828.101664
1163935.345081,869634.159403,-7826.806159
1164934.152179,869627.395321,-7748.885875
1165932.959277,869620.631239,-7593.213101
1166931.766375,869613.867157,-7402.345490
1136974.323708,870816.510514,-8726.008463
1137973.130806,870809.746432,-8714.718795
1138971.937904,870802.982349,-8745.217431
1139970.745001,870796.218267,-8834.820043
1140969.552099,870789.454185,-8991.484871
